Source,Target,Weight20202
r402143,r402243,0.2887
r402143,r402253,0.7691
r402143,r402353,0.0861
r402143,r402363,0.8763
r402143,s065x0a,0.0737
r402143,s065x9a,0.0542
r402143,s066x0a,0.0645
r402143,s066x9a,0.0618
r402144,r402214,0.1518
r402144,r402224,0.1119
r402144,r402244,0.4384
r402144,r402254,0.3421
r402144,r402334,0.0724
r402144,r402344,0.0763
r402144,r402354,0.2632
r402144,r402364,0.6482
r402211,r402311,0.7405
r402211,r402341,0.1696
r402211,r402351,0.1664
r402211,s065x7a,0.056
r402212,r402312,0.609
r402212,r402322,0.0689
r402212,r402332,0.1275
r402212,r402342,0.2161
r402212,r402352,0.1767
r402212,s020xxa,0.0563
r402212,s0219xa,0.0603
r402212,s065x9a,0.0551
r402212,s066x9a,0.0801
r402212,t794xxa,0.0749
r402213,r402313,0.4414
r402213,r402333,0.1172
r402213,r402343,0.2475
r402213,r402353,0.2891
r402214,r402314,0.4663
r402214,r402334,0.0767
r402214,r402344,0.2091
r402214,r402354,0.1921
r402214,r402364,0.173
r402214,r532,0.0576
r402221,r402341,0.2068
r402221,r402351,0.1738
r402222,r402312,0.0616
r402222,r402332,0.0571
r402222,r402342,0.2696
r402222,r402352,0.2972
r402223,r402343,0.3036
r402223,r402353,0.3032
r402224,r402314,0.0549
r402224,r402334,0.0889
r402224,r402344,0.2733
r402224,r402354,0.3532
r402232,r402352,0.187
r402232,s064x9a,0.05
r402233,r402353,0.0976
r402241,r402341,0.0531
r402241,r402351,0.1427
r402241,r402361,0.3926
r402242,r402352,0.2041
r402242,r402362,0.2908
r402242,s0219xa,0.0503
r402242,s060x9a,0.0609
r402242,s065x1a,0.05
r402242,s066x1a,0.0649
r402243,r402353,0.12
r402243,r402363,0.3226
r402244,r402334,0.0859
r402244,r402354,0.1535
r402244,r402364,0.3952
r402251,r402351,0.0596
r402251,r402361,0.758
r402252,r402362,0.8169
r402252,s0101xa,0.0562
r402252,s065x0a,0.072
r402252,s065x9a,0.0661
r402253,r402363,0.7953
r402253,s065x0a,0.0628
r402253,s066x0a,0.0568
r402254,r402364,0.3672
r402311,s020xxb,0.0574
r402311,s062x7a,0.0573
r402311,s065x7a,0.0695
r402312,s061x7a,0.0622
r402312,s061x9a,0.0509
r402312,s065x7a,0.0557
r402312,s066x7a,0.0559
r402312,s066x9a,0.0553
r402312,t794xxa,0.0997
r402352,s0219xa,0.0562
r402352,s061x9a,0.0549
r402352,s065x1a,0.051
r402361,s069x9a,0.0527
r402362,s0101xa,0.0699
r402362,s0181xa,0.0599
r402362,s0219xa,0.0552
r402362,s060x9a,0.0551
r402362,s065x0a,0.0722
r402362,s065x9a,0.0906
r402362,s066x9a,0.0759
r402363,s065x0a,0.0819
r402363,s065x9a,0.0583
r402363,s066x0a,0.0642
r402363,s066x9a,0.0597
r402412,s0219xa,0.0517
r402412,s060x1a,0.0599
r402412,s060x9a,0.0691
r402412,s065x9a,0.0529
r402412,s066x0a,0.0523
r402412,s066x1a,0.0814
r402412,s066x9a,0.0578
r402431,s066x9d,0.0509
r402432,s0219xa,0.056
r402432,s061x9a,0.0542
r403,t83090a,0.0523
r410,r451,0.0832
r413,r41840,0.2586
r413,r41842,0.0558
r413,r41844,0.1995
r413,r4189,0.1283
r413,s065x9d,0.0527
r413,z48811,0.0636
r413,z713,0.0595
r414,z9282,0.0664
r4182,z515,0.0543
r4182,z66,0.0529
r4182,z781,0.0566
r41840,r41842,0.2413
r41840,r41844,0.5367
r41840,r4189,0.0679
r41840,r4587,0.0677
r41840,r561,0.0545
r41840,s0101xd,0.0945
r41840,s020xxd,0.0689
r41840,s060x9d,0.077
r41840,s062x9d,0.0573
r41840,s065x0d,0.0598
r41840,s065x9d,0.1015
r41840,s066x9d,0.0784
r41840,s069x9d,0.0881
r41840,s2242xd,0.0669
r41840,s2243xd,0.0604
r41840,z48811,0.1544
r41841,r41844,0.0602
r41841,s066x9d,0.0634
r41841,z736,0.1401
r41842,r41844,0.1656
r41842,r488,0.05
r41842,r499,0.0626
r41842,s0101xd,0.0598
r41842,s065x9d,0.0557
r41842,z48811,0.0543
r41844,r4587,0.0541
r41844,r499,0.0626
r41844,r561,0.0657
r41844,s0101xd,0.0736
r41844,s020xxd,0.0751
r41844,s060x9d,0.0597
r41844,s062x9d,0.0796
r41844,s065x9d,0.0781
r41844,s066x9d,0.0624
r41844,s069x9d,0.0652
r41844,z48811,0.1316
r4189,r4587,0.055
r4189,r5381,0.0564
r4189,s065x9d,0.0571
r419,r5383,0.0698
r419,r6889,0.3219
r419,z7409,0.0631
r440,r441,0.2786
r440,z813,0.0514
r451,r456,0.0685
r451,r4587,0.0505
r451,z781,0.0873
r454,r456,0.108
r454,z6221,0.0613
r456,r45850,0.0698
r456,z6221,0.0749
r45850,r45851,0.0745
r45850,z560,0.0579
r45850,z590,0.0542
r45850,z62810,0.0986
r45850,z62811,0.1041
r45850,z720,0.0579
r45850,z818,0.073
r45850,z915,0.0756
r45851,z560,0.1764
r45851,z590,0.2698
r45851,z62810,0.2325
r45851,z62811,0.1514
r45851,z720,0.1095
r45851,z79899,0.054
r45851,z818,0.1544
r45851,z9114,0.1306
r45851,z91410,0.0632
r45851,z915,0.4662
r4587,z48811,0.0594
r4701,r471,0.1856
r4701,r4781,0.061
r471,r4781,0.1514
r480,r488,0.0677
r490,r491,0.0578
r490,z736,0.0611
r499,s062x9d,0.0797
r5081,t451x5a,0.2174
r5081,z9484,0.0677
r509,t451x5a,0.0544
r52,t1491xd,0.0697
r52,z13228,0.2642
r531,r5381,0.0723
r531,r5383,0.097
r531,r6889,0.0808
r531,z66,0.0624
r531,z7901,0.0534
r531,z8673,0.0615
r531,z9181,0.0683
r532,z430,0.1545
r532,z431,0.1056
r532,z7401,0.0545
r532,z9911,0.0774
r5381,z736,0.0674
r5381,z9181,0.0543
r5383,r6889,0.1914
r561,s0101xd,0.0537
r570,r6521,0.0791
r570,z515,0.0522
r571,r578,0.1154
r571,r6521,0.0538
r590,r918,0.0535
r600,r6889,0.0584
r620,r633,0.0584
r6250,r6251,0.0607
r6250,r633,0.0635
r6251,r633,0.1746
r6251,z431,0.0531
r6251,z6851,0.0703
r6252,z87738,0.0855
r627,r64,0.1325
r627,z515,0.0882
r627,z66,0.0626
r627,z681,0.1639
r630,r634,0.0664
r633,z431,0.149
r633,z8774,0.0891
r633,z931,0.085
r634,z681,0.0624
r636,z681,0.0831
r64,z515,0.0586
r64,z681,0.2537
r64,z6820,0.055
r6520,z515,0.0571
r6521,r739,0.0534
r6521,z515,0.2418
r6521,z66,0.1753
r6521,z781,0.0572
r6521,z794,0.0552
r6521,z9911,0.0971
r6521,z992,0.0678
r6889,z436,0.1273
r6889,z4789,0.1811
r700,r7982,0.1506
r739,t380x5a,0.2239
r791,t45515a,0.1576
r791,z7901,0.0672
r791,z952,0.0957
r87610,r87810,0.1504
r94120,z01118,0.1508
r970,r971,0.0965
s0001xd,s60512d,0.0905
s0001xd,s80811d,0.0659
s0001xd,s80812d,0.0544
s0001xd,t796xxd,0.1088
s0003xd,s0011xd,0.052
s0003xd,s0083xd,0.0577
s0003xd,s069x9d,0.0625
s0011xa,s0012xa,0.2171
s0011xd,s0083xd,0.052
s0031xa,s00511a,0.1038
s0031xa,s0081xa,0.0602
s0081xa,s0083xa,0.052
s0081xa,s022xxa,0.054
s0081xa,s30811a,0.0502
s0081xa,s40812a,0.0614
s0081xa,s80211a,0.0672
s0081xa,s80212a,0.0659
s0081xa,s80812a,0.0582
s0081xd,s40811d,0.0693
s0081xd,s40812d,0.0675
s0081xd,s80211d,0.1449
s0081xd,s80212d,0.0588
s0083xd,s7002xd,0.0792
s0101xa,s0181xa,0.114
s0101xa,s0219xa,0.058
s0101xa,s065x0a,0.0588
s0101xa,s065x9a,0.099
s0101xa,s066x0a,0.0519
s0101xa,s066x9a,0.1181
s0101xd,s020xxd,0.1435
s0101xd,s0219xd,0.0665
s0101xd,s060x9d,0.1035
s0101xd,s065x0d,0.0731
s0101xd,s065x9d,0.0745
s0101xd,s066x9d,0.1076
s0101xd,s069x9d,0.0848
s0101xd,s12600d,0.0596
s0101xd,s2243xd,0.0517
s0101xd,s270xxd,0.0757
s0102xa,s0182xa,0.0539
s0102xa,s41011a,0.0552
s01111a,s01112a,0.0578
s01111a,s0121xa,0.0588
s01111a,s01511a,0.0875
s01111a,s0181xa,0.0982
s01111a,s022xxa,0.058
s01111a,s0231xa,0.0771
s01111a,s0240ca,0.0804
s01111a,s0240ea,0.0679
s01111a,s02831a,0.0589
s01111a,s02841a,0.0547
s01111a,s0285xa,0.0586
s01111d,z4802,0.0523
s01112a,s0121xa,0.0616
s01112a,s01412a,0.0529
s01112a,s01511a,0.07
s01112a,s0181xa,0.0906
s01112a,s022xxa,0.0782
s01112a,s0232xa,0.1423
s01112a,s0240da,0.1078
s01112a,s0240fa,0.0918
s01112a,s060x9a,0.0562
s01112a,s066x0a,0.0548
s0121xa,s01511a,0.1095
s0121xa,s0181xa,0.0736
s0121xa,s022xxa,0.1286
s0121xa,s0231xa,0.0563
s0121xa,s0240ca,0.0542
s0121xa,s02831a,0.0547
s0121xa,s81012a,0.0618
s01311a,s01411a,0.0971
s01311a,s0240ea,0.0536
s01312a,s41012a,0.0545
s01411a,s0240ea,0.0568
s01511a,s01512a,0.0828
s01511a,s0181xa,0.0983
s01511a,s022xxa,0.1038
s01511a,s0240da,0.0787
s01511a,s025xxa,0.1001
s01511d,s0181xd,0.0644
s01512a,s025xxa,0.0562
s01512a,s1191xa,0.054
s01551a,s01552a,0.0869
s01551a,s0912xa,0.2219
s0181xa,s022xxa,0.1419
s0181xa,s0231xa,0.051
s0181xa,s060x9a,0.0679
s0181xa,s065x9a,0.05
s0181xa,s066x9a,0.0643
s0181xa,s270xxa,0.0502
s0181xa,s80212a,0.0576
s0181xd,s022xxd,0.0578
s0181xd,s060x9d,0.098
s0181xd,s069x9d,0.0873
s0181xd,s0990xd,0.058
s0182xa,s36115a,0.0589
s020xxa,s02119a,0.0783
s020xxa,s02122a,0.0544
s020xxa,s0219xa,0.2537
s020xxa,s0240fa,0.0542
s020xxa,s0285xa,0.1099
s020xxa,s061x9a,0.0654
s020xxa,s064x9a,0.0738
s020xxa,s065x0a,0.0798
s020xxa,s065x9a,0.0734
s020xxa,s066x0a,0.0829
s020xxa,s066x9a,0.1232
s020xxa,t7612xa,0.064
s020xxb,s0219xb,0.2238
s020xxb,s0240ca,0.0529
s020xxb,s0240ea,0.0515
s020xxb,s061x7a,0.1082
s020xxb,s062x0a,0.0504
s020xxb,s062x7a,0.072
s020xxb,s064x9a,0.0783
s020xxb,s065x7a,0.1229
s020xxb,s066x7a,0.0634
s020xxd,s0219xd,0.2992
s020xxd,s022xxd,0.1309
s020xxd,s0240cd,0.1476
s020xxd,s0240dd,0.0645
s020xxd,s0240ed,0.0648
s020xxd,s0240fd,0.0851
s020xxd,s0281xd,0.1089
s020xxd,s0285xd,0.1409
s020xxd,s062x9d,0.1601
s020xxd,s064x9d,0.0863
s020xxd,s065x9d,0.1015
s020xxd,s066x9d,0.1659
s020xxd,s066x9s,0.0641
s02113a,s02401a,0.0698
s02113a,s12000a,0.06
s02113a,s27322a,0.066
s02113d,s0232xd,0.0645
s02113d,s064x9d,0.0665
s02113d,s12590d,0.0728
s02113d,s12690d,0.1139
s02113d,s22060d,0.075
s02113d,s271xxd,0.0552
s02113d,s42202d,0.1102
s02119a,s0219xa,0.0887
s02119a,s061x1a,0.0508
s02119a,s061x9a,0.0787
s02119a,s062x9a,0.0518
s02119a,s064x9a,0.0552
s02119a,s065x1a,0.1058
s02119a,s065x9a,0.0649
s02119a,s066x1a,0.1145
s02119a,s066x9a,0.0939
s02119d,s0219xd,0.0821
s02119d,s065x9d,0.0704
s02119d,s066x9d,0.0851
s02119d,s32039d,0.0599
s02119d,s42102d,0.0654
s0211ga,s0211ha,0.0526
s0211ha,s061x1a,0.0878
s0211ha,s065x7a,0.0652
s0211ha,s30810a,0.0516
s02121a,s02122a,0.0928
s02121a,s02831a,0.0934
s02121a,s02841a,0.1088
s02122a,s02832a,0.1446
s02122a,s02842a,0.1063
s0219xa,s022xxa,0.1103
s0219xa,s0231xa,0.0614
s0219xa,s0232xa,0.0965
s0219xa,s0240ca,0.0739
s0219xa,s0240da,0.0905
s0219xa,s0240ea,0.0905
s0219xa,s0240fa,0.129
s0219xa,s02841a,0.0541
s0219xa,s02842a,0.0772
s0219xa,s0285xa,0.0724
s0219xa,s061x9a,0.1194
s0219xa,s062x9a,0.0725
s0219xa,s064x9a,0.1148
s0219xa,s065x0a,0.0659
s0219xa,s065x1a,0.0693
s0219xa,s065x9a,0.1397
s0219xa,s066x1a,0.0685
s0219xa,s066x9a,0.213
s0219xa,s270xxa,0.0561
s0219xb,s022xxb,0.1443
s0219xb,s0240cb,0.0555
s0219xb,s061x7a,0.0715
s0219xb,s061x9a,0.059
s0219xb,s065x7a,0.0669
s0219xd,s022xxd,0.1185
s0219xd,s0231xd,0.0662
s0219xd,s0240cd,0.0856
s0219xd,s0240ed,0.0657
s0219xd,s0240fd,0.1295
s0219xd,s0281xd,0.0663
s0219xd,s0285xd,0.1427
s0219xd,s065x0d,0.086
s0219xd,s065x9d,0.0949
s0219xd,s066x0d,0.1174
s0219xd,s066x9d,0.1762
s0219xd,s066x9s,0.0867
s0219xd,s2232xd,0.0507
s0219xd,s27321d,0.0612
s0219xd,s42002d,0.0687
s0219xd,s42102d,0.0597
s022xxa,s0231xa,0.1173
s022xxa,s0232xa,0.1213
s022xxa,s0240ca,0.0745
s022xxa,s0240da,0.1001
s022xxa,s0240ea,0.0507
s022xxa,s02831a,0.0709
s022xxa,s02832a,0.0667
s022xxa,s065x9a,0.0711
s022xxa,s066x9a,0.0825
s022xxb,s0240cb,0.0589
s022xxd,s0231xd,0.0805
s022xxd,s0232xd,0.0961
s022xxd,s0240dd,0.0801
s022xxd,s0240fd,0.0637
s022xxd,s0285xd,0.1079
s022xxd,s060x9d,0.0555
s022xxd,s062x9d,0.0922
s022xxd,s065x9d,0.0651
s022xxd,s066x9d,0.0904
s022xxd,s069x9d,0.0743
s022xxd,s12500d,0.0751
s022xxd,s2241xd,0.0562
s022xxd,s2242xd,0.0538
s022xxd,s32029d,0.0572
s0231xa,s0232xa,0.0526
s0231xa,s0240ca,0.4308
s0231xa,s0240ea,0.2756
s0231xa,s02831a,0.224
s0231xa,s02832a,0.0542
s0231xa,s02841a,0.2286
s0231xa,s0292xa,0.0567
s0231xd,s0232xd,0.0736
s0231xd,s0240cd,0.3638
s0231xd,s0240ed,0.2301
s0231xd,s0240fd,0.0654
s0231xd,s02609d,0.0585
s0231xd,s27322d,0.0799
s0231xd,s36113d,0.0629
s0232xa,s0240da,0.2655
s0232xa,s0240fa,0.2545
s0232xa,s02831a,0.0572
s0232xa,s02832a,0.1193
s0232xa,s02842a,0.1464
s0232xa,s0292xa,0.0532
s0232xa,s0532xa,0.0709
s0232xd,s0240cd,0.0566
s0232xd,s0240ed,0.0689
s0232xd,s0240fd,0.1207
s0232xd,s02609d,0.1096
s0232xd,s0512xd,0.1569
s0232xd,s12300d,0.0531
s0232xd,s12590d,0.076
s0232xd,s42292d,0.0645
s0240ca,s0240da,0.0977
s0240ca,s0240ea,0.3877
s0240ca,s02611a,0.0797
s0240ca,s02612a,0.0564
s0240ca,s02831a,0.1401
s0240ca,s02841a,0.2716
s0240ca,s0285xa,0.0789
s0240ca,s061x9a,0.0521
s0240cb,s02601b,0.0862
s0240cd,s0240dd,0.2263
s0240cd,s0240ed,0.2317
s0240cd,s0281xd,0.062
s0240cd,s0285xd,0.1204
s0240cd,s062x9d,0.0784
s0240cd,s064x9d,0.0579
s0240cd,s22039d,0.1104
s0240cd,s27329d,0.0539
s0240cd,s52201d,0.0593
s0240da,s0240fa,0.3572
s0240da,s025xxa,0.0645
s0240da,s02832a,0.0736
s0240da,s02842a,0.177
s0240da,s0285xa,0.0693
s0240dd,s0240fd,0.3621
s0240dd,s0285xd,0.2166
s0240dd,s060x9d,0.0513
s0240dd,s062x9d,0.0843
s0240dd,s064x9d,0.0689
s0240dd,s069x9d,0.0562
s0240dd,s36113d,0.0584
s0240ea,s0240fa,0.0818
s0240ea,s02411a,0.0591
s0240ea,s02413a,0.0594
s0240ea,s02831a,0.0594
s0240ea,s02841a,0.3216
s0240ea,s0285xa,0.0582
s0240ea,s064x1a,0.0578
s0240ea,s064x9a,0.0724
s0240ed,s0240fd,0.2481
s0240ed,s02609d,0.1681
s0240ed,s0285xd,0.0878
s0240ed,s062x9d,0.0854
s0240ed,s064x9d,0.2143
s0240ed,s12590d,0.0794
s0240ed,s22039d,0.0665
s0240ed,s52501d,0.0732
s0240fa,s02832a,0.0941
s0240fa,s02842a,0.2553
s0240fd,s02609d,0.1023
s0240fd,s0281xd,0.067
s0240fd,s064x9d,0.062
s02411a,s02412a,0.2488
s02411a,s0292xa,0.085
s02412a,s02413a,0.1593
s02412a,s0285xa,0.0706
s02413a,s02832a,0.0505
s0242xa,s025xxa,0.0695
s0242xa,s0266xa,0.0568
s0242xa,s032xxa,0.1498
s025xxa,s02611a,0.0545
s025xxa,s02612a,0.0671
s025xxa,s02651a,0.0692
s025xxa,s0266xa,0.0899
s02601a,s02602a,0.2285
s02601a,s02609a,0.0523
s02601a,s02622a,0.1081
s02601a,s02651a,0.0511
s02601a,s02652a,0.0789
s02601a,s0266xa,0.0573
s02601a,s0282xa,0.0654
s02601b,s0266xb,0.0593
s02601b,s1181xa,0.0637
s02602a,s02611a,0.1295
s02602a,s02641a,0.0606
s02602a,s02651a,0.157
s02602a,s0266xa,0.0865
s02609a,s02621a,0.0769
s02609a,s02622a,0.052
s02609a,s02641a,0.0529
s02609a,s0266xa,0.103
s02609a,s36439a,0.0526
s02609d,s0281xd,0.0597
s02611a,s02612a,0.3921
s02611a,s02621a,0.0808
s02611a,s0266xa,0.0788
s02611a,s0266xb,0.0822
s02612a,s02621a,0.0723
s02612a,s02651a,0.0723
s02612a,s0266xa,0.1249
s02621a,s02622a,0.2497
s02621a,s02641a,0.2678
s02621a,s0266xa,0.0839
s02621a,s0266xb,0.0975
s02622a,s02642a,0.0797
s02622a,s0266xa,0.1137
s02641a,s02642a,0.0832
s02641a,s0266xa,0.0581
s02642a,s0266xa,0.1803
s02651a,s02652a,0.2266
s02651a,s0266xa,0.1958
s02652a,s0266xa,0.1785
s02652b,s0266xa,0.0598
s02652b,s0266xb,0.1859
s0266xb,s032xxa,0.1463
s0281xa,s0282xa,0.2039
s0282xa,s0912xa,0.0545
s02831a,s02832a,0.1557
s02831a,s02841a,0.0971
s02832a,s02841a,0.0587
s02832a,s02842a,0.1566
s02841a,s02842a,0.0625
s02841a,s064x9a,0.05
s0285xa,s0292xa,0.0518
s0285xd,s066x9d,0.0531
s0291xa,s061x7a,0.0625
s0291xa,s066x7a,0.0596
s0291xd,s064x9d,0.062
s0501xa,s0502xa,0.2581
s0511xa,s0512xa,0.1769
s060x0d,s12100d,0.0816
s060x1a,s32038a,0.0511
s060x9a,t796xxa,0.0643
s060x9d,s12500d,0.0662
s060x9d,s22069d,0.0674
s060x9d,s2220xd,0.0577
s060x9d,s2241xd,0.0611
s060x9d,s2243xd,0.0884
s060x9d,s270xxd,0.0975
s060x9d,s27321d,0.0936
s060x9d,s27322d,0.0518
s060x9d,s32018d,0.1123
s060x9d,s3282xd,0.0884
s060x9d,s36113d,0.0754
s060x9d,s42102d,0.0906
s060x9d,s52202d,0.0508
s060x9d,s5292xd,0.0508
s060x9d,s8251xd,0.052
s061x0a,s065x0a,0.0581
s061x0a,s066x0a,0.062
s061x1a,s064x1a,0.3018
s061x1a,s065x1a,0.1328
s061x1a,s066x1a,0.1403
s061x7a,s065x7a,0.4205
s061x7a,s066x7a,0.4175
s061x7a,s36039a,0.0538
s061x9a,s06369a,0.0581
s061x9a,s064x9a,0.0764
s061x9a,s065x9a,0.0868
s061x9a,s066x9a,0.1024
s062x0a,s065x0a,0.0603
s062x1a,s065x1a,0.072
s062x1a,s066x1a,0.1035
s062x7a,s065x7a,0.2031
s062x7a,s066x7a,0.2228
s062x9a,s06369a,0.074
s062x9a,s064x9a,0.1155
s062x9a,s065x9a,0.085
s062x9a,s066x9a,0.1101
s062x9d,s066x9d,0.0954
s062x9d,s134xxd,0.0724
s062x9d,s27321d,0.0678
s062x9d,s42102d,0.0634
s062x9s,s065x9s,0.0738
s062x9s,s066x9s,0.2868
s06360d,s065x0d,0.0525
s06360d,s300xxd,0.06
s064x0a,s134xxa,0.057
s064x1a,s065x1a,0.102
s064x1a,s066x1a,0.056
s064x9a,s065x9a,0.0543
s064x9a,s066x9a,0.0696
s065x0a,s066x0a,0.1918
s065x0d,s066x0d,0.2532
s065x0d,z48811,0.0847
s065x1a,s066x1a,0.4557
s065x7a,s066x7a,0.4048
s065x9a,s066x9a,0.3253
s065x9d,s066x9d,0.357
s065x9d,z48811,0.0881
s065x9s,s066x9s,0.2779
s066x0d,s42002d,0.055
s066x7a,s12200a,0.0503
s066x7a,t794xxa,0.0563
s066x9a,s270xxa,0.0666
s066x9d,s12600d,0.0725
s066x9d,s2232xd,0.0701
s066x9d,s2241xd,0.0564
s066x9d,s2243xd,0.0556
s066x9d,s27321d,0.0743
s066x9d,s32119d,0.054
s066x9d,s42002d,0.0806
s066x9d,s42102d,0.0527
s069x9d,s12300d,0.055
s069x9d,s2242xd,0.0556
s069x9d,s270xxd,0.0699
s069x9d,s32018d,0.0521
s069x9d,s32019d,0.0586
s069x9d,s32028d,0.0531
s069x9d,s3282xd,0.0649
s069x9d,s42101d,0.0735
s069x9d,s82831d,0.0669
s080xxa,s22051a,0.0575
s080xxa,s37052a,0.0531
s1091xa,s20319a,0.0668
s1093xa,s2020xa,0.0833
s1181xa,s31010a,0.1307
s1181xa,s31119a,0.0562
s1181xa,s41011a,0.1174
s1181xa,s41012a,0.0995
s1191xa,s61511a,0.0533
s1191xa,s61512a,0.0671
s1191xd,s41112d,0.0875
s1191xd,s51811d,0.0758
s12000a,s12100a,0.0812
s12000a,s12101a,0.0664
s12000a,s12110a,0.149
s12000a,s12200a,0.0644
s12000d,s12100d,0.2921
s12030a,s12090a,0.0712
s12030a,s22030a,0.0645
s12090a,s12190a,0.0535
s12090a,s15102a,0.083
s12100a,s12200a,0.067
s12100d,s12110d,0.0659
s12100d,s22039d,0.0569
s12100d,s2220xd,0.078
s12101a,s12200a,0.0705
s12101a,s12300a,0.0626
s12110a,s2221xa,0.05
s12120a,s12190a,0.0815
s12190a,s12590a,0.1122
s12190a,s12690a,0.1688
s12190a,s22020a,0.0555
s12200a,s12300a,0.2639
s12200a,s12400a,0.1339
s12200a,s12500a,0.0939
s12200a,s12600a,0.0891
s12300a,s12400a,0.2825
s12300a,s12500a,0.1379
s12300a,s12600a,0.0957
s12300a,s134xxa,0.0545
s12300a,s22059a,0.0549
s12300d,s12400d,0.2842
s12300d,s12500d,0.1676
s12300d,s12600d,0.0895
s12300d,s2241xd,0.0549
s12301a,s12401a,0.3288
s12400a,s12500a,0.4086
s12400a,s12600a,0.1164
s12400a,s134xxa,0.0636
s12400a,s22019a,0.0707
s12400d,s12500d,0.3457
s12400d,s12600d,0.1416
s12401a,s12501a,0.0579
s12490a,s12590a,0.3421
s12490a,s12690a,0.1026
s12490a,s199xxa,0.0542
s12490a,s22030a,0.052
s12490d,s12590d,0.3642
s12490d,s12690d,0.1139
s12490d,s22018d,0.1372
s12500a,s12600a,0.3567
s12500a,s134xxa,0.0732
s12500a,s22019a,0.1443
s12500a,s22029a,0.1109
s12500a,s22039a,0.1247
s12500a,s22059a,0.0534
s12500a,s27322a,0.0632
s12500d,s12600d,0.4346
s12500d,s134xxd,0.0645
s12500d,s22019d,0.1374
s12500d,s22039d,0.1077
s12500d,s22069d,0.0857
s12500d,s2243xd,0.0967
s12500d,s270xxd,0.0727
s12500d,s42101d,0.0679
s12501a,s12601a,0.1325
s12590a,s12690a,0.3681
s12590a,s22018a,0.0724
s12590a,s22038a,0.0678
s12590a,s22048a,0.0678
s12590a,s32018a,0.0537
s12590d,s12690d,0.3865
s12590d,s22018d,0.4983
s12590d,s22088d,0.062
s12600a,s22019a,0.2364
s12600a,s22029a,0.1054
s12600a,s22039a,0.1011
s12600a,s22049a,0.0847
s12600a,s22059a,0.0963
s12600a,s22069a,0.0585
s12600a,s2220xa,0.0516
s12600a,s2243xa,0.0532
s12600a,s27322a,0.0707
s12600a,s32019a,0.0559
s12600a,s32029a,0.0862
s12600a,s32039a,0.0624
s12600a,t794xxa,0.0615
s12600d,s22019d,0.304
s12600d,s22029d,0.0944
s12600d,s22039d,0.1573
s12600d,s22059d,0.1169
s12600d,s22069d,0.1047
s12600d,s2243xd,0.1096
s12600d,s2249xd,0.0975
s12600d,s270xxd,0.0875
s12600d,s271xxd,0.0608
s12600d,s27321d,0.0554
s12600d,s32019d,0.0567
s12600d,s32029d,0.0673
s12600d,s42102d,0.0794
s12601a,s22051a,0.0518
s12690a,s134xxa,0.0857
s12690a,s22018a,0.1644
s12690a,s22028a,0.2178
s12690a,s22038a,0.0622
s12690a,s22058a,0.0532
s12690a,s2221xa,0.0596
s12690d,s22018d,0.43
s12690d,s22029d,0.1139
s12690d,s22060d,0.0659
s12690d,s22088d,0.1025
s12690d,s2220xd,0.1039
s12691a,s22068a,0.0634
s134xxd,s22018d,0.0502
s140xxa,s22018a,0.0525
s14105s,s14106s,0.0833
s15102a,s27892a,0.0794
s20211a,s20212a,0.0815
s20212a,s40012a,0.0617
s20212a,s40022a,0.0695
s20219a,s2221xa,0.0832
s20219d,s2220xd,0.1064
s20219d,s301xxd,0.097
s20221a,s20222a,0.0862
s20311a,s20312a,0.155
s20311a,s70211a,0.0727
s20311a,s70312a,0.0525
s20312a,s40811a,0.0517
s20312a,s40812a,0.0587
s20319a,s20419a,0.0766
s20319a,s27329a,0.0517
s20319a,s30811a,0.095
s20319a,s40812a,0.0945
s20419a,s30810a,0.0693
s20419a,s62317a,0.0707
s21111a,s36498a,0.0575
s21111a,s41011a,0.104
s21111a,s41111a,0.0762
s21112a,s41112a,0.06
s21112a,s71112a,0.0503
s21119a,s31114a,0.0905
s21312a,s27331a,0.0925
s21312a,s27803a,0.0593
s22009a,s32009a,0.0618
s22018a,s22028a,0.4802
s22018a,s22038a,0.2586
s22018a,s22048a,0.1847
s22018a,s22058a,0.1499
s22018a,s22068a,0.0579
s22018a,s32028a,0.0506
s22018a,s42111a,0.0653
s22018a,s42112a,0.0506
s22018d,s22060d,0.0862
s22018d,s2220xd,0.0806
s22018d,s270xxd,0.0604
s22018d,s272xxd,0.0686
s22018d,s27322d,0.0769
s22018d,s32028d,0.1298
s22018d,s32119d,0.1372
s22018d,s42001d,0.0739
s22019a,s22029a,0.3674
s22019a,s22039a,0.197
s22019a,s22049a,0.1133
s22019a,s22059a,0.1002
s22019a,s22069a,0.0994
s22019a,s22079a,0.0853
s22019a,s2220xa,0.0684
s22019a,s2243xa,0.0596
s22019a,s272xxa,0.0517
s22019a,s27322a,0.065
s22019a,s32019a,0.0707
s22019a,s32029a,0.0592
s22019a,s42111a,0.0598
s22019d,s22029d,0.2761
s22019d,s22039d,0.2209
s22019d,s22049d,0.1104
s22019d,s22059d,0.0905
s22019d,s22069d,0.1434
s22019d,s22089d,0.0672
s22019d,s2220xd,0.0774
s22019d,s2243xd,0.1029
s22019d,s270xxd,0.0787
s22019d,s42102d,0.0733
s22020a,s22030a,0.3642
s22020a,s22040a,0.2854
s22020a,s22050a,0.1503
s22020a,s22060a,0.0637
s22020a,s22070a,0.1036
s22028a,s22038a,0.3793
s22028a,s22048a,0.2759
s22028a,s22058a,0.2862
s22028a,s22068a,0.1385
