Source,Target,Weight20201
s2222xa,s2691xa,0.0754
s2231xa,s270xxa,0.0867
s2231xa,s27321a,0.0651
s2231xd,s270xxd,0.0606
s2231xd,s32019d,0.0614
s2231xd,s32029d,0.0542
s2231xd,s32039d,0.0606
s2231xd,s32059d,0.0745
s2231xd,s42001d,0.0985
s2231xd,s42101d,0.0771
s2231xd,s52201d,0.0549
s2232xa,s270xxa,0.0815
s2232xa,s27321a,0.0574
s2241xa,s270xxa,0.1892
s2241xa,s271xxa,0.0792
s2241xa,s272xxa,0.1229
s2241xa,s27321a,0.1179
s2241xa,t797xxa,0.0817
s2241xd,s270xxd,0.1393
s2241xd,s272xxd,0.083
s2241xd,s27321d,0.0739
s2241xd,s27329d,0.1133
s2241xd,s32029d,0.0773
s2241xd,s32039d,0.0896
s2241xd,s32049d,0.0702
s2241xd,s32591d,0.0593
s2241xd,s3282xd,0.0534
s2241xd,s42001d,0.0622
s2241xd,s42101d,0.0836
s2242xa,s270xxa,0.1781
s2242xa,s271xxa,0.0674
s2242xa,s272xxa,0.1072
s2242xa,s27321a,0.1514
s2242xa,s42022a,0.0561
s2242xa,t797xxa,0.0639
s2242xd,s270xxd,0.1099
s2242xd,s32019d,0.0671
s2242xd,s32029d,0.0694
s2242xd,s32049d,0.0552
s2242xd,s42002d,0.0876
s2242xd,s42102d,0.1129
s2243xa,s270xxa,0.1163
s2243xa,s271xxa,0.0733
s2243xa,s272xxa,0.1033
s2243xa,s27321a,0.0715
s2243xa,s27322a,0.1113
s2243xa,s32019a,0.0954
s2243xa,s32029a,0.0823
s2243xa,s32039a,0.0558
s2243xa,s36116a,0.0542
s2243xa,t794xxa,0.0668
s2243xa,t797xxa,0.0517
s2243xd,s270xxd,0.0891
s2243xd,s271xxd,0.1023
s2243xd,s32018d,0.1288
s2243xd,s32019d,0.088
s2243xd,s32029d,0.0837
s2243xd,s32039d,0.0743
s2243xd,s32049d,0.0604
s2243xd,s36113d,0.0856
s2243xd,s42001d,0.0819
s2243xd,s42101d,0.0834
s2243xd,s42102d,0.0986
s2249xd,s42002d,0.0539
s225xxa,s271xxa,0.055
s225xxa,s272xxa,0.1448
s225xxa,s27321a,0.0936
s225xxa,s27322a,0.1261
s225xxa,s27329a,0.0625
s225xxa,s32018a,0.0584
s225xxa,s32029a,0.0713
s225xxa,s32038a,0.0663
s225xxa,s32048a,0.0549
s225xxa,s32049a,0.0537
s225xxa,s42021a,0.0754
s225xxa,s42022a,0.1292
s225xxa,s42112a,0.0958
s225xxa,t794xxa,0.0566
s225xxa,t797xxa,0.0747
s225xxd,s270xxd,0.0829
s225xxd,s271xxd,0.067
s225xxd,s272xxd,0.1328
s225xxd,s27321d,0.1457
s225xxd,s27322d,0.0794
s225xxd,s42102d,0.0912
s2691xa,s27322a,0.0514
s2691xa,s27331a,0.1018
s270xxa,s27321a,0.1879
s270xxa,s27322a,0.091
s270xxa,s27329a,0.0589
s270xxa,s32029a,0.0507
s270xxa,s42022a,0.0648
s270xxa,t797xxa,0.1449
s270xxd,s27321d,0.0539
s270xxd,s27329d,0.1169
s270xxd,s301xxd,0.0793
s270xxd,s32028d,0.1036
s270xxd,s32039d,0.06
s270xxd,s32049d,0.0618
s270xxd,s32511d,0.0518
s270xxd,s32512d,0.051
s270xxd,s36113d,0.0539
s270xxd,s42001d,0.0728
s270xxd,s42101d,0.0759
s270xxd,s42102d,0.0979
s270xxd,s80811d,0.105
s270xxd,s80812d,0.0777
s271xxa,s27321a,0.0759
s271xxa,s27331a,0.0573
s271xxa,s36892a,0.0503
s271xxa,t794xxa,0.0762
s271xxd,s27321d,0.1174
s271xxd,s36039d,0.054
s271xxd,s36113d,0.0587
s271xxd,s36116d,0.0654
s272xxa,s27321a,0.1774
s272xxa,s27322a,0.0845
s272xxa,s27331a,0.0617
s272xxa,s32029a,0.0633
s272xxa,s32039a,0.05
s272xxa,s36031a,0.0594
s272xxa,s36115a,0.0611
s272xxa,s36116a,0.0524
s272xxa,s42021a,0.0558
s272xxa,s42022a,0.0755
s272xxa,t794xxa,0.1181
s272xxa,t797xxa,0.148
s272xxd,s27321d,0.0832
s272xxd,s27322d,0.0854
s272xxd,s27329d,0.0936
s272xxd,s32402d,0.0624
s272xxd,s32810d,0.0548
s272xxd,s42002d,0.1414
s272xxd,s42101d,0.0724
s272xxd,s42102d,0.1017
s272xxd,t796xxd,0.1069
s27321a,s42021a,0.074
s27321a,s42022a,0.0693
s27321a,t794xxa,0.063
s27321a,t796xxa,0.0509
s27321a,t797xxa,0.1331
s27321d,s32039d,0.0539
s27321d,s42101d,0.0953
s27322a,s32018a,0.0615
s27322a,s32029a,0.0543
s27322a,s32049a,0.051
s27322a,s32059a,0.0649
s27322a,s36030a,0.0602
s27322a,s36031a,0.0995
s27322a,s36115a,0.0859
s27322a,s36116a,0.0992
s27322a,s37812a,0.0795
s27322a,s42352a,0.0509
s27322a,t794xxa,0.1035
s27322a,t797xxa,0.0569
s27322d,s32039d,0.1089
s27322d,s32049d,0.0865
s27322d,s36116d,0.0767
s27322d,s42002d,0.0667
s27322d,s82201d,0.0599
s27329a,s32019a,0.0612
s27329a,s32029a,0.0541
s27329a,s36039a,0.0642
s27329d,s32028d,0.0698
s27329d,s32039d,0.0702
s27329d,s36039d,0.0726
s27329d,s42002d,0.0539
s27329d,s42102d,0.0949
s27329d,s7292xd,0.0615
s27329d,s82401d,0.1194
s27331a,s27803a,0.1324
s27803a,s36032a,0.0523
s27803a,s36116a,0.0696
s27803a,s36531a,0.0928
s300xxa,s301xxa,0.0589
s300xxa,s32591a,0.0502
s300xxa,s32592a,0.054
s300xxd,s301xxd,0.059
s300xxd,s3210xd,0.0744
s300xxd,s32401d,0.0503
s300xxd,s32402d,0.1017
s300xxd,s32512d,0.0564
s300xxd,s32591d,0.0821
s300xxd,s32592d,0.0706
s300xxd,s3282xd,0.0725
s301xxd,s32019d,0.0528
s301xxd,s7012xd,0.0555
s30810a,s30811a,0.1728
s30810a,s40212a,0.1092
s30810a,s40811a,0.0767
s30810a,s40812a,0.0871
s30810a,s60512a,0.0522
s30810a,s70211a,0.0667
s30810a,s80211a,0.0504
s30810a,s80811a,0.0591
s30810a,s80812a,0.0662
s30810a,s90511a,0.0696
s30810a,s90512a,0.0516
s30811a,s40211a,0.1214
s30811a,s40212a,0.0928
s30811a,s40811a,0.1075
s30811a,s40812a,0.0572
s30811a,s42112a,0.0543
s30811a,s60511a,0.1176
s30811a,s60512a,0.0821
s30811a,s70312a,0.0813
s30811a,s80211a,0.0545
s30811a,s80212a,0.0511
s30811a,s80811a,0.0969
s30811a,s80812a,0.0746
s31113a,s71111a,0.0652
s31119a,s36439a,0.0545
s31119a,s41012a,0.051
s31119a,s71111a,0.0903
s31139a,s36409a,0.1521
s31139a,s71131a,0.0566
s32009d,s3210xd,0.0645
s32010a,s32020a,0.1536
s32010a,s32030a,0.0748
s32010d,s32020d,0.1706
s32010d,s42102d,0.0582
s32011a,s32021a,0.0514
s32011d,s32028d,0.0564
s32011d,s92001d,0.0629
s32018a,s32028a,0.4402
s32018a,s32038a,0.3377
s32018a,s32048a,0.2646
s32018a,s32058a,0.1066
s32018d,s32028d,0.454
s32019a,s32029a,0.3813
s32019a,s32039a,0.301
s32019a,s32049a,0.2791
s32019a,s32059a,0.1177
s32019d,s32029d,0.3571
s32019d,s32039d,0.3053
s32019d,s32049d,0.264
s32019d,s32059d,0.136
s32019d,s3210xd,0.0994
s32019d,s42101d,0.0691
s32019d,s42102d,0.051
s32020a,s32021a,0.0602
s32020a,s32030a,0.1504
s32020a,s32040a,0.0632
s32021a,s32031a,0.1483
s32021a,s322xxa,0.1099
s32021a,s92512a,0.0505
s32028a,s32038a,0.4893
s32028a,s32048a,0.3612
s32028a,s32058a,0.1192
s32028a,s37812a,0.0567
s32029a,s32039a,0.5231
s32029a,s32049a,0.4333
s32029a,s32059a,0.1545
s32029a,t794xxa,0.0506
s32029d,s32039d,0.52
s32029d,s32049d,0.3489
s32029d,s32059d,0.1466
s32029d,s3210xd,0.0813
s32029d,s42002d,0.0969
s32029d,s42101d,0.0644
s32031a,s32041a,0.0588
s32038a,s32048a,0.5282
s32038a,s32058a,0.2256
s32038a,s37812a,0.0635
s32039a,s32049a,0.5055
s32039a,s32059a,0.2049
s32039a,t794xxa,0.0569
s32039d,s32049d,0.4534
s32039d,s32059d,0.2691
s32039d,s3210xd,0.071
s32039d,s36116d,0.055
s32039d,s42002d,0.1104
s32039d,s42101d,0.1012
s32048a,s32058a,0.3956
s32048a,s32129a,0.0916
s32048a,s3219xa,0.062
s32048a,s32811a,0.0703
s32048a,s36030a,0.0648
s32048a,s37812a,0.062
s32049a,s32059a,0.3155
s32049a,t794xxa,0.0502
s32049d,s32059d,0.4097
s32049d,s3210xd,0.1454
s32049d,s32810d,0.0673
s32049d,s42002d,0.1146
s32049d,s42101d,0.0531
s32058a,s32121a,0.1501
s32058a,s32129a,0.0614
s32058a,s3219xa,0.0776
s32058a,s32491a,0.071
s32058a,s32811a,0.128
s32058a,s36030a,0.0555
s32059a,s3210xa,0.1005
s32059a,s32119a,0.0539
s32059a,s32129a,0.0625
s32059a,s32511a,0.053
s32059a,s32591a,0.068
s32059a,s32810a,0.0811
s32059a,s32811a,0.0756
s32059a,s3282xa,0.0726
s32059a,s36030a,0.0614
s32059a,t07xxxa,0.0512
s32059a,t794xxa,0.0631
s32059d,s3210xd,0.186
s32059d,s3219xd,0.0612
s32059d,s32402d,0.1266
s32059d,s32592d,0.0775
s32059d,s32810d,0.0831
s3210xa,s32401a,0.0724
s3210xa,s32501a,0.0568
s3210xa,s32511a,0.0774
s3210xa,s32512a,0.0759
s3210xa,s32591a,0.1399
s3210xa,s32592a,0.1412
s3210xa,s32810a,0.0601
s3210xa,s3282xa,0.0824
s3210xa,t794xxa,0.0515
s3210xd,s32401d,0.0596
s3210xd,s32402d,0.06
s3210xd,s32501d,0.1085
s3210xd,s32511d,0.0645
s3210xd,s32591d,0.0867
s3210xd,s32592d,0.093
s3210xd,s32810d,0.17
s3210xd,s3282xd,0.0794
s3210xd,s329xxd,0.0558
s32110a,s32502a,0.0656
s32110a,s32592a,0.0692
s32111a,s32121a,0.1198
s32111a,s32511a,0.0535
s32119a,s32129a,0.0717
s32119a,s32301a,0.0507
s32119a,s32302a,0.0672
s32119a,s32402a,0.0963
s32119a,s32512a,0.0602
s32119a,s32591a,0.091
s32119a,s32592a,0.1172
s32119a,s32810a,0.1121
s32119a,s32811a,0.0727
s32119a,s3282xa,0.0902
s32119a,s42001a,0.0504
s32119a,s42352a,0.0543
s32119d,s32591d,0.0516
s32119d,s3282xd,0.0963
s32129a,s32810a,0.1383
s32129a,s32811a,0.1402
s32129a,s332xxa,0.0772
s32129a,s36030a,0.0891
s32129a,s37032a,0.0712
s3219xa,s322xxa,0.0542
s3219xa,s32512a,0.0559
s3219xa,s32811a,0.0566
s3219xa,s3282xa,0.1075
s3219xd,s32591d,0.0883
s3219xd,s32592d,0.093
s3219xd,s32810d,0.0767
s3219xd,s3282xd,0.1652
s32301a,s32302a,0.0723
s32301a,s32401a,0.0697
s32301a,s32431a,0.1101
s32301a,s32441a,0.0964
s32301a,s3681xa,0.057
s32301a,s92511a,0.0643
s32302a,s32402a,0.1398
s32302a,s32432a,0.1832
s32302a,s32442a,0.1278
s32302a,s32592a,0.0735
s32302d,s32402d,0.2353
s32302d,s32512d,0.1054
s32302d,s32592d,0.0831
s32391a,s32392a,0.0624
s32392a,s32492a,0.0698
s32401a,s32402a,0.0734
s32401a,s32511a,0.068
s32401a,s32591a,0.0811
s32401a,s32810a,0.0507
s32401a,s3282xa,0.0656
s32401d,s32501d,0.1052
s32401d,s32502d,0.1125
s32401d,s32511d,0.0684
s32401d,s32591d,0.1559
s32401d,s3282xd,0.0603
s32401d,s42001d,0.0614
s32402a,s32512a,0.0761
s32402a,s32592a,0.1154
s32402a,s32810a,0.067
s32402a,s3282xa,0.1033
s32402a,s36030a,0.057
s32402d,s32502d,0.0769
s32402d,s32512d,0.1359
s32402d,s32592d,0.1318
s32402d,s7291xd,0.0615
s32421a,s32441a,0.0552
s32421a,s73004a,0.1697
s32421a,s73014a,0.2263
s32422a,s72092a,0.1188
s32422a,s73015a,0.4315
s32431a,s32432a,0.0615
s32431a,s32441a,0.2838
s32431a,s32511a,0.0852
s32431a,s32591a,0.0676
s32431a,s36030a,0.0586
s32432a,s32442a,0.4231
s32432a,s32592a,0.0507
s32491a,s32492a,0.0644
s32491d,s32810d,0.0655
s32501a,s32502a,0.2183
s32501d,s32502d,0.1738
s32501d,s52201d,0.0552
s32511a,s32512a,0.1297
s32511a,s32591a,0.1964
s32511d,s32591d,0.2711
s32512a,s32591a,0.0545
s32512a,s32592a,0.2042
s32512d,s32592d,0.1391
s32512d,s36116d,0.0527
s32591a,s32592a,0.1666
s32591d,s32592d,0.1159
s32810a,t07xxxa,0.0698
s32810d,s82401d,0.0794
s32811a,s332xxa,0.2067
s32811a,s36113a,0.0747
s32811a,s43014a,0.0755
s329xxd,s42001d,0.0797
s36030a,s36114a,0.0844
s36030a,s36116a,0.0819
s36030a,s36420a,0.0708
s36030a,s36893a,0.0563
s36030a,s37032a,0.0625
s36030a,s37042a,0.0727
s36030a,s37812a,0.1011
s36031a,s36116a,0.0657
s36032a,s36114a,0.0711
s36032a,s36115a,0.0553
s36032a,s36531a,0.0534
s36032a,s36892a,0.0504
s36032a,s37032a,0.051
s36039a,s36113a,0.083
s36039a,s37032a,0.0767
s36039a,s37812a,0.0525
s36039a,s42112a,0.0605
s36039d,s36113d,0.2277
s36112a,s37011a,0.0748
s36113a,s37031a,0.0514
s36113a,s37812a,0.065
s36113d,s5292xd,0.0707
s36114a,s36438a,0.0949
s36114a,s36893a,0.0588
s36114a,s42111a,0.0702
s36115a,s3681xa,0.065
s36115a,s37812a,0.1367
s36116a,s36420a,0.0712
s36116a,s37031a,0.0696
s36116a,s37812a,0.1277
s36116a,s81012a,0.0547
s36116a,t794xxa,0.0664
s36116d,s52201d,0.0707
s36116d,s82141d,0.052
s36420a,s36892a,0.0554
s36420a,s36893a,0.0761
s36420a,s37812a,0.0634
s36438a,s36533a,0.1317
s36438a,s3663xa,0.0922
s36438a,s3681xa,0.1052
s36438a,s36893a,0.1899
s36438a,s36898a,0.1299
s36439a,s36531a,0.0539
s36439a,s36893a,0.0744
s36533a,s3663xa,0.1644
s36533a,s3681xa,0.0904
s36533a,s36893a,0.1538
s36533a,s37031a,0.0525
s3663xa,t7421xa,0.0687
s3681xa,s36893a,0.0642
s3681xa,t07xxxa,0.079
s3681xa,t794xxa,0.0508
s36892a,s36893a,0.1062
s36892a,t794xxa,0.1048
s36893a,s37812a,0.0523
s36893a,t794xxa,0.0696
s37012a,s37032a,0.111
s37012a,s37042a,0.0928
s40011a,s40012a,0.0714
s40012a,s7002xa,0.0593
s40021a,s40022a,0.3132
s40021a,s8011xa,0.0928
s40021a,s8012xa,0.0893
s40021d,s40022d,0.5369
s40021d,s42201d,0.0667
s40021d,s7012xd,0.0642
s40021d,s8011xd,0.1159
s40021d,s8012xd,0.105
s40022a,s7012xa,0.05
s40022a,s8011xa,0.1282
s40022a,s8012xa,0.1058
s40022d,s8011xd,0.1819
s40022d,s8012xd,0.109
s40211a,s40212a,0.0916
s40211a,s50311a,0.0762
s40211a,s60512a,0.0556
s40211a,s60811a,0.0828
s40211a,s70211a,0.1193
s40211a,s80211a,0.0552
s40212a,s42022a,0.071
s40212a,s50312a,0.0652
s40212a,s50812a,0.063
s40212a,s60511a,0.0625
s40212a,s60512a,0.0878
s40212a,s70212a,0.0593
s40212a,s80212a,0.0675
s40212a,s81012a,0.0741
s40811a,s40812a,0.4691
s40811a,s70311a,0.0541
s40811a,s80811a,0.3053
s40811a,s80812a,0.2952
s40811d,s40812d,0.5827
s40811d,s50811d,0.076
s40811d,s50812d,0.076
s40811d,s80811d,0.3717
s40811d,s80812d,0.23
s40811d,t796xxd,0.0501
s40812a,s80811a,0.2387
s40812a,s80812a,0.24
s40812d,s50811d,0.0645
s40812d,s50812d,0.0645
s40812d,s80811d,0.2761
s40812d,s80812d,0.3639
s41101a,s41102a,0.1599
s41101a,s51801a,0.0769
s41101a,s61401a,0.0799
s41102d,s81802d,0.082
s41111a,s41112a,0.211
s41111a,s51011a,0.0511
s41111a,s81811a,0.0625
s41111a,s81812a,0.058
s41111d,s41112d,0.3455
s41111d,s81811d,0.2079
s41111d,s81812d,0.2308
s41112d,s71112d,0.051
s41112d,s81811d,0.3196
s41112d,s81812d,0.3016
s42001a,s42002a,0.0627
s42001a,s42111a,0.065
s42001d,s42002d,0.0566
s42001d,s42101d,0.0724
s42002d,s42102d,0.2004
s42021a,s42111a,0.1195
s42022a,s42112a,0.1446
s42022a,s60512a,0.0669
s42031a,s42111a,0.0588
s42032a,s42112a,0.1129
s42101a,s42102a,0.0579
s42101d,s42102d,0.1477
s42101d,z945,0.0697
s42102d,z945,0.0655
s42112a,s42142a,0.1075
s42141a,s43014a,0.1821
s42211a,s42351a,0.0621
s42212a,s42252a,0.0705
s42232a,s42252a,0.1184
s42241a,s46011a,0.0502
s42242a,s43015a,0.0511
s42251a,s42291a,0.0788
s42251a,s42351a,0.1276
s42251a,s43014a,0.1222
s42252a,s43005a,0.08
s42291a,s42351a,0.0588
s42291a,s43014a,0.0583
s42352a,t07xxxa,0.0632
s42402a,s52122a,0.0952
s43015a,s46012a,0.054
s5001xa,s5002xa,0.0637
s5011xa,s5012xa,0.2178
s5012xa,s60222a,0.0554
s50311a,s50312a,0.1965
s50311a,s60511a,0.0554
s50311a,s70211a,0.0617
s50311a,s80211a,0.1281
s50311a,s80212a,0.0868
s50311a,s80811a,0.055
s50311d,s80211d,0.1482
s50311d,s80212d,0.1975
s50311d,s80811d,0.0606
s50311d,s80812d,0.0564
s50312a,s60511a,0.064
s50312a,s60512a,0.0874
s50312a,s60812a,0.0607
s50312a,s70312a,0.0523
s50312a,s80211a,0.0777
s50312a,s80212a,0.1066
s50811a,s50812a,0.2757
s50811a,s60512a,0.0613
s50811d,s50812d,0.4667
s50811d,s60512d,0.0712
s50812a,s60512a,0.0896
s50812d,s60512d,0.0712
s51001a,s51002a,0.1661
s51002a,s51802a,0.0553
s51011a,s51012a,0.1027
s51011a,s81012a,0.0524
s51012a,s81011a,0.0509
s51012a,s81012a,0.0706
s51801a,s51802a,0.166
s51811a,s51812a,0.253
s51811a,s61411a,0.0593
s51811d,s51812d,0.3086
s51812a,s61512a,0.0968
s51851a,s61451a,0.0877
s51851a,s81852a,0.0865
s51851a,t79a11a,0.091
s51852a,s61452a,0.0901
s51852a,s81851a,0.0607
s52021a,s52121a,0.095
s52022a,s52122a,0.0502
s52201a,s52301a,0.188
s52201b,s52301a,0.0909
s52201b,s52501b,0.1661
s52201d,s52501d,0.1077
s52201d,s5291xd,0.2121
s52201d,s7221xd,0.0728
s52201d,s7291xd,0.0811
s52201d,s82201d,0.0569
s52202a,s52302a,0.1688
s52202a,s52501a,0.0609
s52202a,s72352a,0.0845
s52202a,t791xxa,0.0735
s52501a,s52601a,0.1127
s52501a,s52611a,0.198
s52501b,s52601b,0.2643
s52501b,s56221a,0.0769
s52501b,s6401xa,0.1661
s52501d,s52502d,0.0757
s52501d,s52601d,0.2956
s52501d,s82141d,0.0662
s52501d,s82401d,0.0869
s52501d,s82402d,0.0587
s52502a,s52602a,0.2484
s52502a,s52612a,0.1431
s52502b,s52602b,0.4997
s52502d,s52602d,0.3127
s52502d,s72145d,0.0586
s52502d,s82141d,0.0622
s52502d,s82202d,0.0569
s52502d,s82402d,0.0528
s52512a,s52613a,0.0707
s52531a,s52532a,0.0642
s52531a,s52614a,0.1589
s52532a,s52612a,0.0566
s52532a,s52615a,0.068
s52571a,s52572a,0.11
s52571a,s52611a,0.2519
s52571a,s52612a,0.0571
s52571a,s52614a,0.0833
s52572a,s52592a,0.0505
s52572a,s52602a,0.0628
s52572a,s52611a,0.0607
s52572a,s52612a,0.1456
s52572a,s52613a,0.0533
s52572a,s52615a,0.0538
s52591a,s52611a,0.0529
s52591a,s52614a,0.0728
s52611a,s52612a,0.0635
s52611a,s60811a,0.0502
s52612a,s62112a,0.0568
s52615a,s62002a,0.0905
s5291xd,s5292xd,0.0833
s56221a,s6401xa,0.1661
s60211a,s60212a,0.2137
s60211a,s60221a,0.0518
s60211a,s60222a,0.0643
s60211a,s9002xa,0.0637
s60212a,s60222a,0.0951
s60212a,s9002xa,0.0604
s60221a,s60222a,0.1673
s60511a,s60512a,0.526
s60511a,s80211a,0.0732
s60511a,s80212a,0.0842
s60512a,s80211a,0.0533
s60512a,s80212a,0.1002
s60512d,s80811d,0.0593
s60512d,s80812d,0.0553
s60811a,s60812a,0.1414
s61011a,s61210a,0.1249
s61012a,s61211a,0.1029
s61210a,s61212a,0.0764
s61210a,s61214a,0.1362
s61210a,s61216a,0.1071
s61210a,s6401xa,0.0555
s61211a,s61213a,0.2401
s61211a,s61215a,0.1581
s61212a,s61214a,0.2765
s61212a,s61216a,0.178
s61213a,s61215a,0.1853
s61214a,s61216a,0.3436
s61214a,s6401xa,0.1193
s61216a,s61411a,0.0794
s61401a,s61402a,0.2108
s61411a,s61412a,0.1621
s61411d,s61412d,0.1284
s61411d,s81811d,0.08
s61411d,s81812d,0.0744
s61412a,s61512a,0.0647
s61451a,s61452a,0.1385
s61511a,s61512a,0.3428
s61511a,s66822a,0.0647
s61511d,s61512d,0.4002
s61512a,s6412xa,0.0622
s61512a,s66822a,0.0929
s62002a,s62112a,0.075
s62336a,s62616a,0.0905
s6412xa,s66822a,0.2828
s7001xa,s7011xa,0.0632
s7001xd,s7002xd,0.1737
s7001xd,s8001xd,0.0707
s7002xa,s7012xa,0.0919
s7010xa,s82431a,0.0769
s7011xa,s7012xa,0.074
s70211a,s70212a,0.2131
s70212a,s92312a,0.0502
s70311a,s70312a,0.3667
s70311a,s90511a,0.0948
s70312a,s90511a,0.0878
s70312a,s90512a,0.0815
s71111a,s71112a,0.125
s71111a,s81011a,0.0779
s71111d,s71112d,0.5035
s71131a,s71132a,0.1754
s71131a,s81831a,0.0975
s71131a,t79a21a,0.0767
s71132a,s81831a,0.0693
s72001d,z471,0.1087
s72002d,z471,0.1025
s72002d,z96642,0.0519
s72011d,t402x5d,0.0741
s72011d,z471,0.073
s72012d,t402x5d,0.0615
s72012d,z471,0.0663
s72092a,s73015a,0.1009
s72141d,z4789,0.0672
s72142d,z4789,0.0983
s7221xd,s82202d,0.0518
s72301a,s72401a,0.0601
s72302a,s82202b,0.0701
s72352a,t791xxa,0.0718
s72401a,s72402a,0.054
s7291xa,s82401a,0.0577
s7291xd,s7292xd,0.2581
s7292xd,s82002d,0.0733
s7292xd,s82401d,0.0625
s76111a,s76112a,0.127
s76111a,s82001a,0.0852
s8001xa,s8002xa,0.3743
s8001xd,s8002xd,0.2936
s8002xa,s8012xa,0.0505
s8011xa,s8012xa,0.2339
s8011xd,s8012xd,0.232
s80211a,s80212a,0.5403
s80211d,s80212d,0.3846
s80211d,s80811d,0.1293
s80212d,s80811d,0.0862
s80212d,s80812d,0.083
s80811a,s80812a,0.6232
s80811d,s80812d,0.4757
s80811d,t796xxd,0.0862
s80821a,s80822a,0.1259
s80921a,s80922a,0.7243
s81011a,s81012a,0.2124
s81801a,s81802a,0.2933
s81801d,s81802d,0.1288
s81811a,s81812a,0.2077
s81811d,s81812d,0.3381
s81831a,s81832a,0.157
s81851a,s81852a,0.0688
s82001d,s82002d,0.105
s82101a,s83281a,0.0509
s82101a,t79a0xa,0.0642
s82101a,t79a21a,0.08
s82102a,s82832a,0.0768
s82102a,s82832b,0.0614
s82141a,s82142a,0.0614
s82141a,s82831a,0.1017
s82141a,s83281a,0.0962
s82141d,s82401d,0.1133
s82141d,s82831d,0.1371
s82142a,s82832a,0.1149
s82142a,s83282a,0.121
s82142d,s82832d,0.1465
s82201a,s82301a,0.0698
s82201a,s82401a,0.1984
s82201a,s82451a,0.0972
s82201a,s82831a,0.1926
s82201b,s82401b,0.4527
s82201b,s82451b,0.0739
s82201d,s82202d,0.0901
s82201d,s82401d,0.4085
s82202a,s82402a,0.3196
s82202a,s82452a,0.0733
s82202a,s82832a,0.0802
s82202a,s82872a,0.0635
s82202b,s82402b,0.4261
s82202b,s82452b,0.1303
s82202b,s82832b,0.1262
s82202d,s82402d,0.3483
s82242a,s82452a,0.0585
s82242a,s8252xa,0.0677
s82242a,s82832a,0.0578
s82251a,s82252a,0.0505
s82251a,s82401a,0.0627
s82251a,s82451a,0.3764
s82251a,s82831a,0.0774
s82251a,t79a21a,0.0542
s82252a,s82402a,0.0682
s82252a,s82452a,0.2156
s82252a,s8255xa,0.0721
s82252a,s82832a,0.0939
s82252b,s82452b,0.2587
s82301a,s82401a,0.0708
s82301a,s8261xa,0.0517
s82301a,s82831a,0.0701
s82302a,s8262xa,0.0768
s82302a,s82832a,0.095
s82391a,s82491a,0.0637
s82401d,s82402d,0.0615
s82402a,s82872a,0.0506
s82402d,s92352d,0.08
s82451a,s82871a,0.0516
s82452a,s82872a,0.081
s82452a,s92332a,0.0757
s82452b,t79a22a,0.072
s8251xa,s8261xa,0.0702
s8252xa,s92002a,0.0561
s8252xa,s9305xa,0.0582
s8261xa,s93431a,0.0549
s82831a,s82871a,0.0609
s82831a,s82891a,0.0511
s82831b,t79a21a,0.0778
s82832a,s82872a,0.0859
s82841a,s82842a,0.0697
s82841a,s82871a,0.06
s82841a,s9304xa,0.0618
s82841b,s9304xa,0.0518
s82842a,s93432a,0.0812
s82842b,s93432a,0.0535
s82851a,s9304xa,0.0661
s82851a,s93431a,0.08
s82851b,s9304xa,0.051
s82851d,s93402d,0.0569
s82852a,s93432a,0.1399
s82871a,s82872a,0.067
s82891a,s93431a,0.054
s82891d,s82892d,0.0735
s82892a,s93432a,0.0689
s83241a,s83281a,0.2767
s83241a,s83411a,0.2058
s83241a,s83511a,0.1425
s83242a,s83282a,0.1088
s83281a,s83411a,0.104
s83281a,s83511a,0.0531
s83281a,t79a21a,0.0744
s83411a,s83511a,0.3224
s8392xa,s93402a,0.0545
s8782xa,t79a22a,0.0704
s8991xa,s8992xa,0.1811
s9001xa,s9002xa,0.206
s9001xa,s9031xa,0.0798
s9002xa,s9031xa,0.0735
s9002xa,s9032xa,0.0995
s9002xa,s93402a,0.0542
s9031xa,s9032xa,0.1048
s90511a,s90512a,0.237
s90811a,s90812a,0.5718
s90821a,s90822a,0.5537
s91001a,s91002a,0.0645
s91001a,s92911a,0.0686
s91301a,s91302a,0.2249
s91311a,s91312a,0.0986
s92001a,s92002a,0.0909
s92001a,s92211a,0.1005
s92001a,s92251a,0.1103
s92001a,s92341a,0.0642
s92001a,s93324a,0.0761
s92002a,s92252a,0.0844
s92002a,s9782xa,0.0836
s92061a,s92062a,0.2
s92101a,s92102a,0.0799
s92101a,s92212a,0.1667
s92101a,s92251a,0.1307
s92101a,s92252a,0.0905
s92102a,s92212a,0.0799
s92211a,s92212a,0.153
s92211a,s92251a,0.4591
s92211a,s92252a,0.0525
s92211a,s92311a,0.2082
s92211a,s92321a,0.1832
s92211a,s92331a,0.1865
s92211a,s92341a,0.1884
s92211a,s92344a,0.051
s92211a,s92351a,0.06
s92211a,s93324a,0.291
s92212a,s92251a,0.1307
s92212a,s92252a,0.1811
s92212a,s92312a,0.2398
s92212a,s92322a,0.142
s92212a,s92332a,0.1655
s92212a,s92342a,0.0851
s92212a,s92412a,0.0869
s92251a,s92321a,0.0658
s92251a,s92331a,0.1009
s92251a,s92341a,0.1699
s92251a,s92351a,0.0645
s92251a,s92354a,0.0654
s92251a,s93324a,0.0604
s92311a,s92321a,0.3748
s92311a,s92331a,0.2865
s92311a,s92341a,0.2342
