"Source","Target","Weight"
"z79899","z808",0.0074
"z79899","f29",0.008
"z79899","z560",0.0078
"z79899","f339",0.0072
"z79899","f332",0.0083
"z87891","z951",0.1016
"z87891","z955",0.1278
"z87891","e6601",0.0901
"z87891","f1020",0.013
"z87891","i4892",0.0283
"z87891","i5033",0.0431
"z87891","z6842",0.0192
"z87891","z7901",0.2088
"z87891","d649",0.131
"z87891","e1142",0.0493
"z87891","e1151",0.0492
"z87891","e669",0.1054
"z87891","g43909",0.0257
"z87891","j440",0.0551
"z87891","j441",0.0856
"z87891","j690",0.0389
"z87891","j9621",0.0758
"z87891","z85038",0.0178
"z87891","z9981",0.121
"z87891","e1122",0.1485
"z87891","e1165",0.0959
"z87891","e785",0.336
"z87891","e876",0.1496
"z87891","h9190",0.04
"z87891","i428",0.0106
"z87891","i5043",0.0238
"z87891","n183",0.1416
"z87891","n289",0.0094
"z87891","n400",0.1108
"z87891","z7984",0.1519
"z87891","a419",0.0849
"z87891","b965",0.0108
"z87891","e46",0.0321
"z87891","e861",0.0248
"z87891","e871",0.1322
"z87891","e878",0.0102
"z87891","g9340",0.0176
"z87891","i10",0.2975
"z87891","k529",0.0203
"z87891","k567",0.0175
"z87891","n319",0.01
"z87891","n390",0.104
"z87891","z66",0.1483
"z87891","z87440",0.0214
"z87891","z880",0.0745
"z87891","z23",0.054
"z87891","d631",0.0865
"z87891","e872",0.1258
"z87891","g9341",0.0671
"z87891","i130",0.0831
"z87891","i161",0.0118
"z87891","i959",0.0618
"z87891","j189",0.0886
"z87891","j9601",0.1224
"z87891","n179",0.2069
"z87891","r339",0.0316
"z87891","r6520",0.0193
"z87891","g4733",0.1231
"z87891","i160",0.0227
"z87891","r739",0.0287
"z87891","z6841",0.0373
"z87891","z833",0.0386
"z87891","e1121",0.0173
"z87891","e875",0.0695
"z87891","i429",0.038
"z87891","i5021",0.0104
"z87891","z853",0.0398
"z87891","m1712",0.0138
"z87891","d62",0.0981
"z87891","i21a1",0.0149
"z87891","i2699",0.0178
"z87891","r042",0.01
"z87891","r740",0.016
"z87891","i252",0.1131
"z87891","z370",0.035
"z87891","z95810",0.0374
"z87891","e119",0.1329
"z87891","e8339",0.0312
"z87891","g8929",0.1262
"z87891","r319",0.0112
"z87891","g8918",0.0156
"z87891","z6836",0.0099
"z87891","i248",0.0156
"z87891","i420",0.0137
"z87891","i509",0.0687
"z87891","j918",0.0114
"z87891","r310",0.0133
"z87891","z952",0.0231
"z87891","m549",0.0446
"z87891","z9884",0.0208
"z87891","d696",0.0583
"z87891","r0789",0.0147
"z87891","r531",0.0402
"z87891","r55",0.0233
"z87891","z3a39",0.0168
"z87891","e11621",0.0218
"z87891","i132",0.0232
"z87891","i5030",0.0092
"z87891","j209",0.0151
"z87891","l97529",0.009
"z87891","n186",0.0652
"z87891","z9119",0.0346
"z87891","z992",0.0593
"z87891","b9620",0.0305
"z87891","f0390",0.0586
"z87891","g40909",0.0296
"z87891","i129",0.1255
"z87891","n189",0.0665
"z87891","z8673",0.1116
"z87891","b9561",0.0087
"z87891","g2581",0.0266
"z87891","z86718",0.0715
"z87891","n10",0.0086
"z87891","r509",0.0179
"z87891","j449",0.1595
"z87891","r627",0.0165
"z87891","r6510",0.0135
"z87891","e1140",0.0456
"z87891","j45909",0.0717
"z87891","n182",0.0136
"z87891","r51",0.0149
"z87891","z6843",0.0158
"z87891","d630",0.0148
"z87891","e440",0.0184
"z87891","j910",0.0082
"z87891","k5900",0.0744
"z87891","n1330",0.0081
"z87891","z681",0.0327
"z87891","z79891",0.0542
"z87891","z9221",0.0457
"z87891","z923",0.05
"z87891","i495",0.0217
"z87891","m48062",0.0088
"z87891","m5416",0.0078
"z87891","z950",0.0664
"z87891","z981",0.0321
"z87891","f319",0.0279
"z87891","a0472",0.0154
"z87891","g250",0.008
"z87891","k660",0.0116
"z87891","i313",0.0113
"z87891","j181",0.0176
"z87891","m6282",0.01
"z87891","r410",0.0109
"z87891","d6959",0.021
"z87891","g4730",0.04
"z87891","e7800",0.136
"z87891","k5730",0.0183
"z87891","k589",0.014
"z87891","i119",0.0082
"z87891","i482",0.0285
"z87891","b9562",0.0098
"z87891","d638",0.0424
"z87891","f1510",0.0104
"z87891","z590",0.0118
"z87891","r42",0.0143
"z87891","k8020",0.0144
"z87891","d509",0.0422
"z87891","j90",0.0464
"z87891","z953",0.0108
"z87891","n281",0.0157
"z87891","z8546",0.0479
"z87891","i480",0.1287
"z87891","d72829",0.0563
"z87891","n401",0.0376
"z87891","c61",0.0135
"z87891","k3184",0.0112
"z87891","r079",0.0321
"z87891","z6831",0.0101
"z87891","i4510",0.0206
"z87891","i639",0.0147
"z87891","r748",0.01
"z87891","z86711",0.0488
"z87891","z95828",0.0116
"z87891","f0280",0.0212
"z87891","g309",0.016
"z87891","z85828",0.0503
"z87891","z881",0.0323
"z87891","f1120",0.026
"z87891","k921",0.0156
"z87891","z9049",0.0989
"z87891","z9114",0.0301
"z87891","e873",0.0133
"z87891","i440",0.0116
"z87891","i447",0.0205
"z87891","r64",0.0116
"z87891","z006",0.0146
"z87891","i120",0.0347
"z87891","z7951",0.0655
"z87891","g629",0.0526
"z87891","i25110",0.0116
"z87891","i951",0.0203
"z87891","j9811",0.0425
"z87891","k3189",0.009
"z87891","m1990",0.111
"z87891","r001",0.0308
"z87891","z8249",0.0692
"z87891","r791",0.0168
"z87891","t45515a",0.0101
"z87891","h409",0.0255
"z87891","r197",0.0271
"z87891","z6832",0.0102
"z87891","f1290",0.019
"z87891","m545",0.025
"z87891","m797",0.0306
"z87891","z515",0.0634
"z87891","z91041",0.0113
"z87891","b961",0.0155
"z87891","i739",0.0448
"z87891","z8701",0.0193
"z87891","g20",0.0212
"z87891","k2970",0.0157
"z87891","i471",0.0243
"z87891","i481",0.0083
"z87891","i5031",0.0094
"z87891","e43",0.0428
"z87891","e8351",0.0175
"z87891","i700",0.0078
"z87891","n170",0.0308
"z87891","e559",0.0146
"z87891","n138",0.0103
"z87891","r0902",0.0393
"z87891","i214",0.0292
"z87891","i255",0.0505
"z87891","i2720",0.0607
"z87891","i472",0.0292
"z87891","i5023",0.0411
"z87891","r570",0.0107
"z87891","r0600",0.0095
"z87891","g4700",0.0371
"z87891","k8590",0.0103
"z87891","z882",0.0399
"z87891","z885",0.0568
"z87891","z95820",0.0079
"z87891","b182",0.0098
"z87891","e8352",0.0162
"z87891","r1310",0.0374
"z87891","g894",0.0289
"z87891","z6837",0.0088
"z87891","e662",0.0099
"z87891","i081",0.0094
"z87891","j439",0.0421
"z87891","r338",0.0234
"z87891","d61818",0.0234
"z87891","i350",0.0307
"z87891","r000",0.0246
"z87891","d539",0.0161
"z87891","i714",0.0221
"z87891","j811",0.0086
"z87891","r0602",0.0611
"z87891","e8770",0.0283
"z87891","i6523",0.008
"z87891","z9861",0.0105
"z87891","z6834",0.0103
"z87891","i340",0.0278
"z87891","f418",0.0167
"z87891","k760",0.0236
"z87891","b1920",0.0129
"z87891","z931",0.0084
"z87891","n2581",0.0097
"z87891","e870",0.0243
"z87891","i5022",0.0395
"z87891","e869",0.0112
"z87891","j9611",0.0272
"z87891","k449",0.0396
"z87891","n184",0.0316
"z87891","k7200",0.0089
"z87891","z6830",0.0102
"z87891","i9589",0.0085
"z87891","i493",0.0186
"z87891","z6838",0.0087
"z87891","z85118",0.0168
"z87891","i25119",0.0099
"z87891","r7303",0.0183
"z87891","z888",0.0549
"z87891","f1010",0.0228
"z87891","k7460",0.025
"z87891","r5381",0.0165
"z87891","z6833",0.01
"z87891","m48061",0.0197
"z87891","f05",0.0139
"z87891","g8191",0.0096
"z87891","r29810",0.0153
"z87891","f10239",0.0109
"z87891","z96651",0.0197
"z87891","i4819",0.0086
"z87891","k922",0.018
"z87891","e782",0.0328
"z87891","k2270",0.0087
"z87891","m810",0.0484
"z87891","r911",0.0186
"z87891","j9602",0.0124
"z87891","i4820",0.0293
"z87891","r112",0.0231
"z87891","m069",0.0408
"z87891","i442",0.0081
"z87891","m8580",0.0128
"z87891","r4182",0.021
"z87891","k7030",0.0106
"z87891","r109",0.0337
"z87891","z8619",0.0167
"z87891","r569",0.0138
"z87891","m4316",0.0106
"z87891","k7581",0.0079
"z87891","k210",0.0135
"z87891","f410",0.0093
"z87891","e874",0.0113
"z87891","j9622",0.0208
"z87891","z8711",0.019
"z87891","r634",0.0081
"z87891","z9079",0.013
"z87891","b9689",0.0114
"z87891","c787",0.0175
"z87891","z6839",0.0077
"z87891","m109",0.0471
"z87891","t502x5a",0.0098
"z87891","r590",0.0104
"z87891","e1169",0.014
"z87891","l97519",0.0093
"z87891","z96653",0.0181
"z87891","e890",0.0142
"z87891","z91040",0.0113
"z87891","z8551",0.0183
"z87891","d500",0.0129
"z87891","r32",0.0177
"z87891","r6521",0.0282
"z87891","f4310",0.02
"z87891","b370",0.0078
"z87891","z6835",0.011
"z87891","z8614",0.0208
"z87891","g92",0.0207
"z87891","z87820",0.0078
"z87891","z85820",0.0129
"z87891","z9181",0.028
"z87891","t380x5a",0.0266
"z87891","z87442",0.0245
"z87891","z7952",0.0594
"z87891","z90710",0.0788
"z87891","z902",0.0094
"z87891","z85528",0.0117
"z87891","z96643",0.009
"z87891","n200",0.0114
"z87891","k5790",0.0088
"z87891","i69351",0.0105
"z87891","d689",0.0146
"z87891","r7989",0.0148
"z87891","e538",0.008
"z87891","k648",0.0092
"z87891","d61810",0.0118
"z87891","t451x5a",0.0284
"z87891","k5909",0.0095
"z87891","z96641",0.0171
"z87891","f39",0.0082
"z87891","r296",0.0218
"z87891","e8809",0.0099
"z87891","i69354",0.013
"z87891","n136",0.0153
"z87891","i5042",0.0114
"z87891","b952",0.0089
"z87891","z905",0.0166
"z87891","r4701",0.0177
"z87891","e222",0.0104
"z87891","g8194",0.0096
"z87891","z933",0.0125
"z87891","i080",0.0079
"z87891","j9600",0.0102
"z87891","r188",0.0237
"z87891","z96642",0.0145
"z87891","r45851",0.0189
"z87891","r4781",0.0081
"z87891","r110",0.0103
"z87891","z803",0.011
"z87891","z823",0.0164
"z87891","z993",0.0142
"z87891","z8719",0.0093
"z87891","h3530",0.0116
"z87891","j9610",0.0076
"z87891","i878",0.008
"z87891","z8679",0.015
"z87891","r600",0.0114
"z87891","d684",0.0091
"z87891","z915",0.0093
"z87891","z96652",0.0171
"z87891","i890",0.0084
"z87891","c7800",0.008
"z87891","m1611",0.0169
"z87891","z96649",0.0079
"z87891","z886",0.019
"z87891","f411",0.0142
"z87891","j8410",0.0141
"z87891","g893",0.0137
"z87891","z792",0.0116
"z87891","z791",0.0198
"z87891","z825",0.0082
"z87891","z2821",0.0101
"z87891","c3490",0.0147
"z87891","n3000",0.0088
"z87891","r918",0.0129
"z87891","z96659",0.0133
"z87891","m1711",0.0147
"z87891","e441",0.0088
"z87891","m4802",0.0129
"z87891","k7031",0.0108
"z87891","k766",0.0199
"z87891","m1612",0.0136
"z87891","t402x5a",0.0077
"z87891","z801",0.0094
"z87891","j45901",0.0102
"z87891","r7881",0.013
"z87891","k7290",0.0118
"z87891","k920",0.0083
"z87891","c7951",0.0208
"z87891","k56609",0.0096
"z87891","m542",0.008
"z87891","r471",0.0087
"z87891","c7931",0.0096
"z87891","z781",0.0078
"z87891","z800",0.0155
"z87891","g936",0.0112
"z87891","z86010",0.0146
"z951","z955",0.1952
"z951","e6601",0.0339
"z951","i4892",0.043
"z951","i5033",0.0571
"z951","z7901",0.1211
"z951","d649",0.0602
"z951","e1142",0.0624
"z951","e1151",0.1015
"z951","e669",0.0464
"z951","f17210",0.032
"z951","j440",0.0394
"z951","j441",0.0527
"z951","j690",0.0327
"z951","j9621",0.0465
"z951","z85038",0.0186
"z951","z9981",0.0725
"z951","e1122",0.1266
"z951","e1165",0.0726
"z951","e785",0.1237
"z951","e876",0.0427
"z951","h9190",0.0514
"z951","i5043",0.0538
"z951","n183",0.1203
"z951","n400",0.1103
"z951","z7984",0.0878
"z951","a419",0.0373
"z951","e46",0.0206
"z951","e861",0.0194
"z951","e871",0.0548
"z951","g9340",0.018
"z951","i10",0.0577
"z951","n390",0.0498
"z951","z66",0.0771
"z951","z880",0.0464
"z951","z23",0.0133
"z951","d631",0.0821
"z951","e872",0.0475
"z951","g9341",0.0479
"z951","i130",0.1322
"z951","i959",0.0553
"z951","j189",0.0537
"z951","j9601",0.0595
"z951","n179",0.086
"z951","r339",0.0324
"z951","g4733",0.0762
"z951","i160",0.0234
"z951","z6841",0.0247
"z951","z833",0.0297
"z951","e1121",0.026
"z951","e875",0.0599
"z951","i429",0.0505
"z951","z853",0.0183
"z951","d62",0.0573
"z951","i21a1",0.0257
"z951","i252",0.2209
"z951","z95810",0.1234
"z951","e119",0.0804
"z951","e8339",0.02
"z951","g8929",0.0481
"z951","i248",0.0223
"z951","i509",0.105
"z951","r310",0.0186
"z951","z952",0.0897
"z951","m549",0.0305
"z951","d696",0.0527
"z951","r0789",0.022
"z951","r531",0.0475
"z951","r55",0.0334
"z951","e11621",0.0305
"z951","i132",0.0422
"z951","n186",0.0703
"z951","z9119",0.0283
"z951","z992",0.0682
"z951","b9620",0.0239
"z951","f0390",0.059
"z951","g40909",0.0213
"z951","i129",0.0823
"z951","n189",0.0772
"z951","z8673",0.1095
"z951","g2581",0.0268
"z951","z86718",0.0454
"z951","j449",0.0992
"z951","e1140",0.0572
"z951","j45909",0.0228
"z951","k5900",0.0404
"z951","z79891",0.0342
"z951","z9221",0.0206
"z951","z923",0.0315
"z951","i495",0.0366
"z951","z950",0.1141
"z951","z981",0.0212
"z951","g4730",0.0368
"z951","e7800",0.0995
"z951","i482",0.0437
"z951","d638",0.0354
"z951","r42",0.0207
"z951","d509",0.0361
"z951","j90",0.038
"z951","z953",0.048
"z951","z8546",0.0601
"z951","i480",0.1142
"z951","d72829",0.0329
"z951","n401",0.0478
"z951","r079",0.0597
"z951","i4510",0.0354
"z951","i639",0.0208
"z951","z86711",0.0356
"z951","f0280",0.022
"z951","z85828",0.0442
"z951","z881",0.0212
"z951","k921",0.0193
"z951","z9049",0.0516
"z951","z9114",0.0273
"z951","i440",0.0217
"z951","i447",0.0354
"z951","z006",0.0308
"z951","i120",0.0385
"z951","z7951",0.041
"z951","g629",0.0343
"z951","i25110",0.0351
"z951","i951",0.0287
"z951","j9811",0.0335
"z951","m1990",0.0624
"z951","r001",0.0455
"z951","z8249",0.0673
"z951","r791",0.0301
"z951","h409",0.0245
"z951","r197",0.0215
"z951","m545",0.0218
"z951","z515",0.0401
"z951","i739",0.0874
"z951","g20",0.0255
"z951","i471",0.0208
"z951","e43",0.0234
"z951","n170",0.0297
"z951","r0902",0.0345
"z951","i214",0.0624
"z951","i255",0.1921
"z951","i2720",0.0687
"z951","i472",0.0505
"z951","i5023",0.0922
"z951","g4700",0.0239
"z951","z882",0.0289
"z951","z885",0.0451
"z951","i25810",0.024
"z951","i2582",0.0255
"z951","z95820",0.0181
"z951","r1310",0.0319
"z951","i081",0.0203
"z951","j439",0.0282
"z951","r338",0.029
"z951","i350",0.0556
"z951","i714",0.0377
"z951","r0602",0.0625
"z951","e8770",0.0259
"z951","i6523",0.0179
"z951","z9861",0.026
"z951","i340",0.0461
"z951","i5022",0.1037
"z951","j9611",0.0259
"z951","k449",0.03
"z951","n184",0.0528
"z951","i493",0.0281
"z951","f17200",0.0179
"z951","i25119",0.0324
"z951","z888",0.0487
"z951","k7460",0.0185
"z951","r5381",0.0234
"z951","r29810",0.0199
"z951","k922",0.0236
"z951","e782",0.0485
"z951","m810",0.0255
"z951","i4820",0.0469
"z951","m069",0.0251
"z951","r4182",0.0227
"z951","r109",0.0223
"z951","m109",0.0622
"z951","e1169",0.0188
"z951","g92",0.019
"z951","z9181",0.0351
"z951","z87442",0.0233
"z951","z7952",0.0313
"z951","z90710",0.0302
"z951","r296",0.0272
"z951","i69354",0.0205
"z951","i5042",0.0293
"z951","r4701",0.0206
"z951","r188",0.0191
"z951","r269",0.0181
"z951","z8679",0.0258
"z955","e6601",0.0473
"z955","i4892",0.0336
"z955","i5033",0.0511
"z955","z6842",0.0159
"z955","z7901",0.1276
"z955","d649",0.0669
"z955","e1142",0.0655
"z955","e1151",0.089
"z955","e669",0.0625
"z955","f17210",0.0611
"z955","j440",0.0429
"z955","j441",0.0685
"z955","j690",0.0238
"z955","j9621",0.0548
"z955","z85038",0.0171
"z955","z9981",0.0852
"z955","e1122",0.1337
"z955","e1165",0.0882
"z955","e785",0.1596
"z955","e876",0.0553
"z955","h9190",0.0452
"z955","i5043",0.0423
"z955","n183",0.1225
"z955","n400",0.1053
"z955","z7984",0.1092
"z955","a419",0.0399
"z955","e46",0.0191
"z955","e861",0.0199
"z955","e871",0.0634
"z955","g9340",0.0176
"z955","i10",0.0876
"z955","n390",0.0527
"z955","z66",0.0761
"z955","z87440",0.0163
"z955","z880",0.0587
"z955","z23",0.0155
"z955","d631",0.0814
"z955","e872",0.0565
"z955","g9341",0.0373
"z955","i130",0.1158
"z955","i161",0.0158
"z955","i959",0.0585
"z955","j189",0.0561
"z955","j9601",0.0672
"z955","n179",0.0957
"z955","r339",0.0295
"z955","g4733",0.0949
"z955","i160",0.03
"z955","r739",0.023
"z955","z6841",0.0321
"z955","z833",0.0346
"z955","e1121",0.0253
"z955","e875",0.0597
"z955","i429",0.0492
"z955","z853",0.025
"z955","d62",0.0671
"z955","i21a1",0.0233
"z955","i252",0.3682
"z955","z95810",0.0889
"z955","e119",0.0981
"z955","e8339",0.0214
"z955","g8929",0.0674
"z955","i248",0.0226
"z955","i420",0.0162
"z955","i509",0.1012
"z955","r310",0.017
"z955","z952",0.0354
"z955","m549",0.0399
"z955","d696",0.0507
"z955","r0789",0.0323
"z955","r531",0.0396
"z955","r55",0.0323
"z955","e11621",0.0261
"z955","i132",0.0372
"z955","n186",0.0704
"z955","z9119",0.041
"z955","z992",0.0669
"z955","b9620",0.0252
"z955","f0390",0.0512
"z955","g40909",0.0245
"z955","i129",0.0955
"z955","n189",0.0729
"z955","z8673",0.1203
"z955","g2581",0.0232
"z955","z86718",0.0598
"z955","j449",0.1191
"z955","e1140",0.0605
"z955","j45909",0.0313
"z955","n182",0.0172
"z955","k5900",0.0453
"z955","z681",0.0202
"z955","z79891",0.0393
"z955","z9221",0.0254
"z955","z923",0.0328
"z955","i495",0.0323
"z955","z950",0.1007
"z955","z981",0.0296
"z955","f319",0.0172
"z955","g4730",0.0423
"z955","e7800",0.1256
"z955","k5730",0.0189
"z955","i482",0.0365
"z955","d638",0.0372
"z955","r42",0.021
"z955","d509",0.0387
"z955","j90",0.0325
"z955","z953",0.0175
"z955","z8546",0.0523
"z955","i480",0.1168
"z955","d72829",0.0415
"z955","n401",0.0429
"z955","r079",0.0816
"z955","i4510",0.0273
"z955","i639",0.0182
"z955","z86711",0.044
"z955","f0280",0.0197
"z955","z85828",0.0481
"z955","z881",0.0298
"z955","f1120",0.0216
"z955","k921",0.0181
"z955","z9049",0.0717
"z955","z9114",0.0363
"z955","i440",0.0179
"z955","i447",0.0369
"z955","z006",0.0295
"z955","i120",0.036
"z955","z7951",0.0479
"z955","g629",0.0371
"z955","i25110",0.0416
"z955","i951",0.0225
"z955","j9811",0.0309
"z955","m1990",0.0816
"z955","r001",0.0423
"z955","z8249",0.0777
"z955","r791",0.0189
"z955","h409",0.0233
"z955","r197",0.0204
"z955","m545",0.0214
"z955","m797",0.0219
"z955","z515",0.036
"z955","z91041",0.0156
"z955","i739",0.0766
"z955","z8701",0.0168
"z955","g20",0.0225
"z955","k2970",0.0165
"z955","i471",0.0207
"z955","e43",0.0216
"z955","n170",0.025
"z955","r0902",0.0343
"z955","i214",0.0656
"z955","i255",0.1531
"z955","i2720",0.0639
"z955","i472",0.0411
"z955","i5023",0.0814
"z955","r570",0.0162
"z955","g4700",0.0235
"z955","z882",0.0362
"z955","z885",0.0543
"z955","i2582",0.0199
"z955","z95820",0.0189
"z955","r1310",0.0326
"z955","g894",0.0238
"z955","j439",0.0331
"z955","r338",0.0263
"z955","i350",0.0508
"z955","r000",0.017
"z955","i714",0.0356
"z955","r0602",0.0643
"z955","e8770",0.0263
"z955","i340",0.0395
"z955","i5022",0.083
"z955","j9611",0.0308
"z955","k449",0.0337
"z955","n184",0.0441
"z955","i493",0.0253
"z955","f17200",0.0263
"z955","i25119",0.0366
"z955","z888",0.0601
"z955","k7460",0.0192
"z955","m48061",0.0165
"z955","r29810",0.0176
"z955","z96651",0.0193
"z955","t82855a",0.0206
"z955","k922",0.0239
"z955","e782",0.0551
"z955","m810",0.0355
"z955","r911",0.0172
"z955","i4820",0.0342
"z955","r112",0.0156
"z955","m069",0.0312
"z955","r4182",0.0204
"z955","r109",0.0223
"z955","j9622",0.0159
"z955","z8711",0.0226
"z955","m109",0.0548
"z955","e1169",0.0163
"z955","z96653",0.0194
"z955","z8551",0.0164
"z955","r32",0.0158
"z955","z8614",0.0192
"z955","g92",0.0175
"z955","z9181",0.0311
"z955","t380x5a",0.0174
"z955","z87442",0.0256
"z955","z7952",0.0378
"z955","z90710",0.0513
"z955","r7989",0.0178
"z955","z96641",0.0157
"z955","r296",0.0205
"z955","i5042",0.0229
"z955","z905",0.0176
"z955","r4701",0.017
"z955","r188",0.0162
"z955","z823",0.0166
"z955","z8679",0.0214
"z955","z96652",0.0165
"z955","z886",0.0221
"z955","z96659",0.0171
"z955","z86010",0.0158
"e6601","i4892",0.0227
"e6601","i5033",0.0567
"e6601","z6842",0.2109
"e6601","z7901",0.0947
"e6601","d649",0.0672
"e6601","e1142",0.083
"e6601","e1151",0.0488
"e6601","f17210",0.0579
"e6601","g43909",0.0401
"e6601","j440",0.0353
"e6601","j441",0.056
"e6601","j690",0.0208
"e6601","j9621",0.0581
"e6601","z9981",0.0843
"e6601","e1122",0.1274
"e6601","e1165",0.1336
"e6601","e785",0.1016
"e6601","e876",0.0692
"e6601","i5043",0.021
"e6601","n183",0.0884
"e6601","n400",0.0321
"e6601","z7984",0.1244
"e6601","a419",0.07
"e6601","e46",0.015
"e6601","e861",0.0164
"e6601","e871",0.0687
"e6601","i10",0.0993
"e6601","n390",0.0657
"e6601","z66",0.0348
"e6601","z87440",0.0161
"e6601","z880",0.0627
"e6601","z23",0.0271
"e6601","d631",0.0611
"e6601","e872",0.0706
"e6601","g9341",0.0407
"e6601","i130",0.0759
"e6601","i959",0.0415
"e6601","j189",0.0489
"e6601","j9601",0.076
"e6601","n179",0.0938
"e6601","r339",0.0203
"e6601","r6520",0.0195
"e6601","g4733",0.2789
"e6601","i160",0.0254
"e6601","r739",0.0247
"e6601","z6841",0.3409
"e6601","z833",0.0571
"e6601","e1121",0.0308
"e6601","e875",0.0579
"e6601","i429",0.0338
"e6601","z853",0.0193
"e6601","m1712",0.0153
"e6601","d62",0.0577
"e6601","i2699",0.0188
"e6601","r740",0.0162
"e6601","e282",0.0191
"e6601","i252",0.0491
"e6601","o34211",0.0182
"e6601","o99214",0.0669
"e6601","z370",0.032
"e6601","z95810",0.0242
"e6601","e119",0.1232
"e6601","e8339",0.025
"e6601","g8929",0.0917
"e6601","g8918",0.0182
"e6601","z6836",0.0415
"e6601","i509",0.0609
"e6601","m549",0.0512
"e6601","z9884",0.058
"e6601","d696",0.0389
"e6601","r0789",0.0176
"e6601","r531",0.0325
"e6601","z3a39",0.0214
"e6601","e11621",0.0406
"e6601","i132",0.0217
"e6601","l97529",0.016
"e6601","n186",0.0494
"e6601","z9119",0.0564
"e6601","z992",0.0448
"e6601","b9620",0.0278
"e6601","g40909",0.0235
"e6601","i129",0.0751
"e6601","n189",0.0509
"e6601","z8673",0.0457
"e6601","g2581",0.0278
"e6601","z86718",0.066
"e6601","j449",0.0822
"e6601","e1140",0.0717
"e6601","j45909",0.1026
"e6601","n182",0.0158
"e6601","r51",0.0172
"e6601","z6843",0.1804
"e6601","k5900",0.0479
"e6601","z79891",0.0486
"e6601","z923",0.0142
"e6601","z950",0.0267
"e6601","z981",0.0209
"e6601","f319",0.0435
"e6601","k660",0.0221
"e6601","d6959",0.0141
"e6601","g4730",0.0754
"e6601","e7800",0.081
"e6601","k589",0.0148
"e6601","i482",0.0232
"e6601","b9562",0.0158
"e6601","d638",0.0304
"e6601","f1510",0.0158
"e6601","z590",0.0151
"e6601","k8020",0.0164
"e6601","d509",0.0427
"e6601","j90",0.0209
"e6601","i480",0.0652
"e6601","d72829",0.0435
"e6601","n401",0.0143
"e6601","k3184",0.0147
"e6601","r079",0.0287
"e6601","i4510",0.0148
"e6601","z86711",0.0549
"e6601","z85828",0.0143
"e6601","z881",0.036
"e6601","f1120",0.0331
"e6601","z9049",0.0695
"e6601","z9114",0.0375
"e6601","e873",0.0177
"e6601","i120",0.029
"e6601","z7951",0.0473
"e6601","g629",0.039
"e6601","j9811",0.0358
"e6601","m1990",0.0862
"e6601","r001",0.0192
"e6601","z8249",0.0616
"e6601","e11319",0.0145
"e6601","r197",0.0223
"e6601","f1290",0.018
"e6601","m545",0.0278
"e6601","m797",0.0533
"e6601","z515",0.0211
"e6601","b961",0.015
"e6601","i739",0.0171
"e6601","i471",0.018
"e6601","z6844",0.0509
"e6601","e8351",0.0175
"e6601","n170",0.0405
"e6601","e559",0.0276
"e6601","r0902",0.0324
"e6601","i214",0.0195
"e6601","i255",0.0246
"e6601","i2720",0.0593
"e6601","i472",0.0205
"e6601","i5023",0.036
"e6601","g4700",0.0312
"e6601","z882",0.0334
"e6601","z885",0.0515
"e6601","r1310",0.0216
"e6601","g894",0.0397
"e6601","z6837",0.0467
"e6601","d61818",0.0159
"e6601","i350",0.0163
"e6601","r000",0.0243
"e6601","r0602",0.048
"e6601","e8770",0.0345
"e6601","z6834",0.0212
"e6601","i340",0.0143
"e6601","f418",0.0222
"e6601","k760",0.0637
"e6601","e870",0.0199
"e6601","i5022",0.026
"e6601","j9611",0.0278
"e6601","k449",0.0616
"e6601","n184",0.0268
"e6601","f17200",0.0234
"e6601","z6838",0.0528
"e6601","r7303",0.0383
"e6601","z888",0.057
"e6601","f1010",0.017
"e6601","k7460",0.028
"e6601","r5381",0.0227
"e6601","z6833",0.0193
"e6601","m48061",0.0168
"e6601","z96651",0.0158
"e6601","e782",0.0291
"e6601","m810",0.0168
"e6601","j9602",0.0187
"e6601","i4820",0.0201
"e6601","r112",0.0196
"e6601","m069",0.0382
"e6601","r109",0.0323
"e6601","k7581",0.0213
"e6601","j9622",0.0228
"e6601","z6839",0.0498
"e6601","m109",0.0425
"e6601","e1169",0.0235
"e6601","l97519",0.0146
"e6601","z96653",0.0179
"e6601","z91040",0.0159
"e6601","r32",0.0204
"e6601","r6521",0.0309
"e6601","f4310",0.0275
"e6601","z6835",0.0396
"e6601","z8614",0.0282
"e6601","g92",0.0237
"e6601","z9181",0.0175
"e6601","t380x5a",0.0238
"e6601","z87442",0.0221
"e6601","z7952",0.032
"e6601","z90710",0.0523
"e6601","z6845",0.0199
"e6601","j4520",0.0154
"e6601","r188",0.0183
"e6601","r45851",0.0233
"e6601","r269",0.0158
"e6601","r110",0.0161
"e6601","z823",0.0142
"e6601","z993",0.0154
"e6601","i878",0.028
"e6601","r600",0.0254
"e6601","z915",0.017
"e6601","z96652",0.0146
"e6601","i890",0.0475
"e6601","z886",0.0236
"e6601","f411",0.016
"e6601","l03311",0.0187
"e6601","z791",0.0193
"e6601","m1711",0.0166
"e6601","k766",0.0164
"e6601","j45901",0.0187
"e6601","z713",0.0258
"e6601","z9989",0.0148
"f1020","d649",0.0197
"f1020","e669",0.0163
"f1020","f17210",0.0586
"f1020","e1165",0.0141
"f1020","e785",0.0136
"f1020","e876",0.0321
"f1020","e871",0.0335
"f1020","i10",0.0279
"f1020","n390",0.0167
"f1020","z66",0.0152
"f1020","e872",0.0313
"f1020","i959",0.0205
"f1020","j9601",0.0179
