"Source","Target","Weight"
"t22311a","t22312a",0.6
"t22311a","t22331a",0.7333
"t22311a","t22332a",0.4707
"t22311a","t24332a",0.2137
"t22312a","t22331a",0.5333
"t22312a","t22332a",0.4707
"t22312a","t24311a",0.2498
"t22331a","t22332a",0.4707
"t23232a","t23262a",0.4757
"t23291a","t23292a",0.5035
"t24211a","t24212a",0.4254
"t24211a","t24231a",0.2998
"t24211a","t3110",0.2917
"t24212a","t24231a",0.2575
"t24212a","t24232a",0.3212
"t24212a","t3110",0.2448
"t24231a","t24232a",0.285
"t24231a","t3110",0.2054
"t24311a","t24312a",0.3621
"t24311a","t24331a",0.231
"t24311a","t24332a",0.2591
"t24312a","t24331a",0.3076
"t24312a","t24332a",0.2964
"t24312a","t25321a",0.2263
"t24312a","t25322a",0.2828
"t24331a","t24332a",0.4914
"t24331a","t25321a",0.2921
"t24331a","t25322a",0.2921
"t24332a","t25321a",0.2137
"t24332a","t25322a",0.2137
"t25221a","t25222a",0.5127
"t25321a","t25322a",0.2667
"t25321a","t25331a",0.4417
"t383x6a","z91128",0.2423
"t383x6a","z91138",0.2169
"t405x1a","t407x1a",0.2285
"t405x2a","t407x2a",0.2854
"t43596a","z046",0.288
"t447x6a","t461x6a",0.2019
"t447x6a","t464x6a",0.2245
"t447x6a","t466x6a",0.309
"t461x1a","t464x1a",0.2383
"t461x2a","t465x2a",0.3041
"t464x5a","t783xxa",0.2247
"t464x6a","t501x6a",0.2045
"t84050a","t84060a",0.4286
"t84051a","t84061a",0.3288
"t84622a","t84624a",0.2151
"z01810","z01811",0.4316
"z01812","z01818",0.2729
"z13228","z560",0.2171
"z13228","z62811",0.2706
"z23","z3800",0.5763
"z23","z3801",0.2377
"z3483","z370",0.2453
"z3483","z3a39",0.2625
"z370","z3a38",0.2474
"z370","z3a39",0.5221
"z370","z3a40",0.2618
"z430","z431",0.4846
"z430","z9911",0.2043
"z515","z66",0.4257
"z553","z554",0.2899
"z604","z6379",0.2447
"z62810","z62811",0.4256
"z62810","z915",0.2294
"z62811","z62812",0.2203
"z7141","z7151",0.2547
"z7901","z86718",0.2322
"z7902","z955",0.2532
"z794","z7982",0.2188
"z7982","z79899",0.3367
"z7982","z87891",0.2818
"z7982","z955",0.2148
"z79899","z87891",0.2381
"z8249","z833",0.3228
"z85028","z903",0.2471
"z8507","z90411",0.2867
"z85118","z902",0.3241
"z85528","z905",0.5011
"z86711","z86718",0.344
"z880","z882",0.2085
"z881","z888",0.2046
"z885","z888",0.2332
"z89211","z89212",0.2371
"z89221","z89222",0.3197
"z89511","z89512",0.2205
"z89611","z89612",0.2169
"z91410","z91411",0.3617
"z9221","z923",0.4317
"z930","z931",0.2797
"z930","z9911",0.2766
"z961","z9841",0.372
"z961","z9842",0.3626
"z961","z9849",0.2169
"z96611","z96612",0.2747
"z96621","z96622",0.3991
"z9841","z9842",0.9025
