Source,Target,Weight20202
t25322a,t25331a,0.17300000000000001
t461x6a,t466x6a,0.1878
u071,z66,0.1896
z20828,z7901,0.1576
z20828,z794,0.157
a044,b9621,0.2171
b021,b0222,0.1589
c4441,c7839,0.1506
c7490,h5005,0.1802
c7491,c7492,0.2257
c7492,c7902,0.1624
c7932,g131,0.1569
c8110,h53129,0.2716
c966,d8982,0.2716
d84821,t8619,0.201
d89812,h179,0.2068
e0822,e0865,0.2875
e1122,n1830,0.2276
e250,q564,0.1702
g43719,h3500,0.1644
g90512,g90522,0.20600000000000002
h2101,h4311,0.1667
h2101,s0531xa,0.2121
h35123,p5221,0.1683
h52209,h524,0.3835
h53451,z8342,0.1569
i129,n1830,0.3076
i130,n1830,0.2628
i69218,i69222,0.3846
i69219,i69292,0.3068
i69220,i69292,0.2924
i69222,i69292,0.5596
i69251,i69292,0.1655
i69291,i69292,0.3816
i82221,q224,0.1998
i97120,i97611,0.2398
k50812,k50814,0.2121
k50813,k50814,0.2517
k605,k91858,0.1538
l2489,n8111,0.1534
l301,q873,0.2854
l987,z411,0.1903
m2141,m21862,0.2924
m2142,m21862,0.255
m2602,m26213,0.3325
m26213,q374,0.1599
m60003,m60004,0.1903
m7042,m7052,0.2141
m86141,m86641,0.1702
n641,t85898a,0.1561
n650,n651,0.4441
n736,o99892,0.2415
n802,n805,0.1811
o1093,o8600,0.2249
o24111,o98511,0.1817
o24111,o99211,0.2205
o24111,z3a13,0.1853
o30032,o358xx2,0.1903
o318x31,o318x32,0.5437
o3403,q5128,0.1676
o3481,o98811,0.1817
o358xx1,o358xx2,0.5
p250,p912,0.1843
p269,p773,0.2121
p5222,p773,0.1581
p5222,q038,0.2143
p8381,q038,0.1589
q042,q378,0.1644
q172,q179,0.1932
q179,q385,0.1661
q230,q2542,0.1632
q422,q6479,0.2
q437,q602,0.1521
r402121,r402231,0.1725
r402131,r402231,0.3621
r402140,r402210,0.1814
r402140,r402250,0.8240000000000001
r402140,r402360,0.9057
r402231,r402341,0.2353
r402231,r402351,0.253
r402250,r402360,0.7807
s0182xa,s080xxa,0.1526
s020xxd,s06349d,0.152
s02113d,s82002d,0.1961
s02113d,s92002d,0.2579
s02121a,s06340a,0.1697
s0231xb,s0240cb,0.3
s0232xb,s0240fb,0.589
s0232xb,s02842b,0.2301
s0232xd,s02842d,0.1521
s0232xd,s22060d,0.1569
s0240cb,s0240db,0.1569
s0240cb,s0240fb,0.1569
s0240cb,s02602b,0.2249
s0240cd,s02842d,0.1859
s0240db,s0240fb,0.4667
s0240db,s02842b,0.2757
s0240dd,s02842d,0.2281
s0240ed,s02842d,0.1589
s0240ed,s62307d,0.1644
s0240fb,s02842b,0.4135
s0240fd,s02842d,0.2682
s0240fd,s0285xd,0.1657
s02601b,s02642b,0.1725
s02601b,s02652b,0.1661
s02642b,s02652b,0.1903
s0281xd,s06349d,0.1737
s02842d,s06360d,0.1589
s02842d,s5291xd,0.1737
s02842d,s92321d,0.1903
s02842d,s92331d,0.1737
s02842d,s92341d,0.1818
s0511xd,s0512xd,0.4
s0511xd,s06349d,0.1811
s06310a,s06320a,0.2854
s06349d,s06359d,0.3776
s06360d,s5291xd,0.1534
s06360d,s92321d,0.1644
s06360d,s92331d,0.1534
s06360d,s92341d,0.1589
s06369d,s12100d,0.1753
s064x9d,s12300d,0.1627
s065x6a,s12090a,0.1599
s12120d,s22018d,0.1599
s12190a,s12390a,0.1692
s12390a,s12490a,0.2926
s12590d,s22038d,0.1589
s12590d,s32011d,0.2606
s12690d,s22038d,0.1798
s12690d,s22068d,0.1798
s12690d,s32011d,0.3147
s134xxd,s51012d,0.204
s21139a,s3669xa,0.2249
s21312a,s31114a,0.1725
s21331a,s21332a,0.1569
s21342a,s27391a,0.2121
s22018d,s32011d,0.2398
s22018d,s62307d,0.1725
s22038d,s22068d,0.2857
s22059d,s22068d,0.1527
s27808a,s3609xa,0.2481
s31639a,s3633xa,0.1934
s31639a,s41132a,0.1664
s31813a,s31823a,0.4311
s32028d,s32058d,0.253
s32038d,s32058d,0.3836
s32038d,s36113d,0.1998
s32048d,s32058d,0.4384
s32048d,s36113d,0.1998
s32058d,s3219xd,0.222
s32411a,s32412a,0.1903
s36039d,s42101d,0.1644
s36420a,s36538a,0.2143
s36420a,s37041a,0.1589
s36498a,s3669xa,0.1903
s36531a,s36538a,0.2036
s41151a,s81852a,0.1738
s42121a,s42141a,0.2209
s51801d,s51802d,0.3805
s52202b,s5292xb,0.2341
s52502b,s52612b,0.1607
s5291xd,s92321d,0.1811
s5291xd,s92331d,0.1667
s5291xd,s92341d,0.1737
s56221a,s66120a,0.1569
s56221a,s66122a,0.1569
s6402xa,s65012a,0.3922
s65012a,s66121a,0.2854
s66120a,s66122a,0.8
s66121a,s66125a,0.4757
s66320a,s66322a,0.3138
s72302d,s8252xd,0.1737
s72435a,s82145a,0.1811
s73015a,s82142b,0.1725
s82002d,s92002d,0.1999
s82141b,s82831b,0.2353
s82142b,s92411a,0.1538
s82241a,s82401a,0.1512
s82391a,s82431a,0.1816
s8251xd,s8252xd,0.1667
s8251xd,s92331d,0.1667
s8251xd,s92341d,0.1737
s8252xd,s82832d,0.1655
s82832b,s82872b,0.2548
s82851b,s92141a,0.1569
s90821d,s90822d,0.6724
s92002d,s92332d,0.1521
s92211a,s92401a,0.1521
s92321d,s92331d,0.7243
s92321d,s92341d,0.7609999999999999
s92321d,s92351d,0.3293
s92325a,s92355a,0.2058
s92331d,s92341d,0.9556
s92331d,s92351d,0.3776
s92332d,s92342d,0.7609999999999999
s92332d,s92352d,0.2854
s92341d,s92351d,0.3865
s9301xa,s93431a,0.1683
t20211a,t2022xa,0.2716
t20211a,t2024xa,0.2828
t20211a,t2026xa,0.3398
t20211a,t2027xa,0.4361
t20211a,t2029xa,0.2301
t20211a,t22231a,0.2785
t20211a,t22232a,0.1569
t20211a,t22251a,0.1737
t20211a,t23241a,0.2398
t20211a,t23242a,0.1667
t2022xa,t2024xa,0.3748
t2022xa,t2026xa,0.2868
t2022xa,t2027xa,0.2819
t2022xa,t22211a,0.1602
t2022xa,t22231a,0.1903
t2022xa,t22251a,0.1903
t2027xa,t2220xa,0.1514
t2027xa,t23291a,0.1692
t2037xa,t22351a,0.1982
t2037xa,t23351a,0.1725
t2124xa,t24231a,0.2161
t2131xa,t22352a,0.20600000000000002
t2131xa,t23242a,0.1635
t2132xa,t22352a,0.1885
t2220xa,t23202a,0.1607
t2220xa,t24201a,0.1875
t22251a,t23261a,0.1859
t22312a,t22352a,0.2053
t22331a,t22352a,0.1561
t22332a,t22352a,0.2747
t22351a,t22352a,0.4366
t22352a,t23351a,0.1569
t22352a,t23352a,0.3041
t23252a,t24221a,0.2039
t23351a,t24321a,0.3288
t23351a,t25311a,0.1725
t23351a,t25321a,0.1534
t23351a,t25331a,0.1725
t23352a,t24321a,0.2383
t24201a,t24202a,0.4497
t24321a,t25311a,0.2221
t24322a,t25311a,0.1599
t24331a,t25311a,0.2073
t25311a,t25321a,0.1812
t25311a,t25331a,0.2308
z821,z83511,0.1534
